,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_11_wo_cat,FairDEN_v2_min_pts_11_wo_cat,FairDEN_v1_min_pts_13_wo_cat,FairDEN_v2_min_pts_13_wo_cat,FairDEN_v1_min_pts_15_wo_cat,FairDEN_v2_min_pts_15_wo_cat,FairDEN_v1_min_pts_10_wo_cat,FairDEN_v2_min_pts_10_wo_cat
1832,0,0,1,1,1,0,0,1,0,1
1833,0,0,0,0,0,1,1,0,1,0
1834,0,0,0,0,0,1,1,0,1,0
1835,0,0,1,1,0,1,1,0,0,1
1836,0,0,0,0,0,1,1,0,1,0
1837,0,0,1,1,1,0,0,1,0,1
1838,1,0,0,0,0,1,1,0,1,0
1839,0,0,1,1,1,0,0,1,0,1
1840,0,0,0,0,0,1,1,0,1,0
1841,1,0,0,0,0,1,1,0,1,0
1842,0,0,0,0,0,1,1,0,1,0
1843,0,0,0,0,0,1,1,0,1,0
1844,0,0,0,0,0,1,1,0,1,0
1845,0,0,0,0,0,1,1,0,1,0
1846,0,0,0,0,0,1,1,0,1,0
1847,0,0,0,0,0,1,1,0,1,0
1848,0,0,0,0,0,1,1,0,1,0
1849,0,0,0,0,0,1,1,0,1,0
1850,0,0,0,0,0,1,1,0,1,0
1851,1,0,1,1,1,0,0,1,0,1
1852,0,0,1,1,1,0,0,1,0,1
1853,0,0,1,1,1,0,0,1,0,1
1854,0,0,0,0,0,1,1,0,1,0
1855,0,0,1,1,1,0,0,1,1,0
1856,0,0,1,1,1,0,0,1,0,1
1857,0,0,0,0,0,1,1,0,1,0
1858,0,0,1,1,1,0,0,1,0,1
1859,0,0,0,0,0,1,1,0,1,0
1860,0,0,0,0,0,1,1,0,1,0
1861,0,0,0,0,0,1,1,0,1,0
1862,0,0,1,1,1,0,0,1,0,1
1863,0,0,0,0,0,1,1,0,1,0
1864,0,0,1,1,1,0,0,1,0,1
1865,0,0,1,1,1,0,0,1,0,1
1866,0,0,0,0,0,1,1,0,1,0
1867,0,0,0,0,0,1,1,0,1,0
1868,0,0,0,0,0,1,1,0,1,0
1869,1,0,1,1,1,0,0,1,0,1
1870,0,0,0,0,0,1,1,0,1,0
1871,0,0,0,0,0,1,1,0,1,0
1872,0,0,1,1,1,0,0,1,0,1
1873,0,0,0,0,0,1,1,0,1,0
1874,1,0,0,1,0,0,1,1,1,0
1875,0,0,0,0,0,1,1,0,1,0
1876,0,0,0,0,0,1,1,0,1,0
1877,0,0,0,0,0,1,1,0,1,0
1878,0,0,1,1,1,0,0,1,0,1
1879,1,0,1,1,1,0,0,1,0,1
1880,0,0,0,0,0,1,1,0,1,0
1881,1,0,0,0,0,1,1,0,1,0
1882,1,0,0,0,0,1,1,0,1,0
1883,1,0,0,0,0,1,1,0,1,0
1884,1,0,0,0,0,1,1,0,1,0
1885,1,0,0,0,0,1,1,0,1,0
1886,0,0,0,0,0,1,1,0,1,0
1887,0,0,0,0,0,1,1,0,1,0
1888,0,0,0,0,0,1,1,0,1,0
1889,0,0,0,0,0,1,1,0,1,0
1890,0,0,0,0,0,1,1,0,1,0
1891,0,0,1,1,1,0,0,1,0,1
1892,0,0,0,0,0,1,1,0,1,0
1893,0,0,1,1,1,0,0,1,0,1
1894,0,0,0,0,0,1,1,0,1,0
1895,1,0,1,1,1,0,0,1,0,1
1896,0,0,0,0,0,1,1,0,1,0
1897,0,0,0,0,0,1,1,0,1,0
1898,0,1,1,1,1,0,0,1,0,1
1899,0,0,0,0,0,1,1,0,1,0
1900,1,0,0,0,0,1,1,0,1,0
1901,0,0,0,0,0,1,1,0,1,0
1902,0,0,0,0,0,1,1,0,1,0
1903,0,0,0,0,0,1,1,0,1,0
1904,1,-1,1,1,1,0,0,1,0,1
1905,0,0,1,1,1,0,0,1,0,1
1906,0,-1,1,1,1,0,0,1,0,1
1907,0,0,0,0,0,1,1,0,1,0
1908,0,0,0,0,0,1,1,0,1,0
1909,1,0,0,0,0,1,1,0,1,0
1910,0,0,0,0,0,1,1,0,1,0
1911,0,0,1,1,1,0,0,1,0,1
1912,1,0,0,0,0,1,1,0,1,0
1913,0,0,0,0,0,1,1,0,1,0
1914,0,0,0,0,0,1,1,0,1,0
1915,0,0,0,0,0,1,1,0,1,0
1916,1,-1,1,1,1,0,0,1,0,1
1917,0,0,0,0,0,1,1,0,1,0
1918,0,0,0,0,0,1,1,0,1,0
1919,1,0,0,0,0,1,1,0,1,0
1920,0,0,0,0,0,1,1,0,1,0
1921,0,0,1,1,1,0,0,1,0,1
1922,0,0,0,0,0,1,1,0,1,0
1923,0,0,0,0,0,1,1,0,1,0
1924,0,0,1,1,1,0,0,1,0,1
1925,0,0,0,0,0,1,1,0,1,0
1926,0,0,1,1,0,0,1,0,0,1
1927,0,0,0,0,0,1,1,0,1,0
1928,0,0,0,0,0,1,1,0,1,0
1929,1,-1,1,1,1,0,0,1,0,1
1930,1,0,1,1,1,0,0,1,0,1
1931,0,0,0,0,0,1,1,0,1,0
1932,0,0,0,0,0,1,1,0,1,0
1933,0,0,0,0,0,1,1,0,1,0
1934,0,0,0,0,0,1,1,0,1,0
1935,0,0,1,1,1,0,0,1,1,0
1936,1,0,0,0,0,1,1,0,1,0
1937,0,0,0,0,0,1,1,0,1,0
1938,0,0,1,1,1,0,0,1,1,0
1939,0,0,0,0,0,1,1,0,1,0
1940,1,-1,1,1,1,0,0,1,0,1
1941,0,0,1,1,1,0,0,1,0,1
1942,0,0,0,0,0,1,1,0,1,0
1943,0,0,0,0,0,1,1,0,1,0
1944,1,0,0,0,0,1,1,0,1,0
1945,0,0,1,1,1,0,0,1,0,1
1946,0,0,0,0,0,1,1,0,1,0
1947,0,0,0,0,0,1,1,0,1,0
1948,0,0,0,0,0,1,1,0,1,0
1949,0,0,1,1,1,0,0,1,0,1
1950,0,0,0,0,0,1,1,0,1,0
1951,0,0,0,0,0,1,1,0,1,0
1952,0,0,0,0,0,1,1,0,1,0
1953,0,0,0,0,0,1,1,0,1,0
1954,1,0,1,1,1,0,0,1,0,1
1955,1,-1,1,1,1,0,0,1,0,1
1956,0,0,0,0,0,1,1,0,1,0
1957,0,0,0,0,0,1,1,0,1,0
1958,0,0,0,0,0,1,1,0,1,0
1959,1,0,0,0,0,1,1,0,1,0
1960,1,0,0,0,0,1,1,0,1,0
1961,0,0,0,0,0,1,1,0,1,0
1962,0,0,1,1,1,0,0,1,0,1
1963,1,0,0,0,0,1,1,0,1,0
1964,0,0,0,0,0,1,1,0,1,0
1965,1,0,0,0,0,1,1,0,1,0
1966,0,0,0,0,0,1,1,0,1,0
1967,0,0,0,0,0,1,1,0,1,0
1968,0,0,0,0,0,1,1,0,1,0
1969,1,0,1,1,1,0,0,1,0,1
1970,0,0,0,0,0,1,1,0,1,0
1971,0,0,1,1,1,0,0,1,0,1
1972,1,0,1,1,1,0,0,1,0,1
1973,1,0,0,0,0,1,1,0,1,0
1974,0,0,0,0,0,1,1,0,1,0
1975,0,0,0,0,0,1,1,0,1,0
1976,0,0,0,0,0,1,1,0,1,0
1977,0,0,0,0,0,1,1,0,1,0
1978,0,0,0,0,0,1,1,0,1,0
1979,0,0,0,0,0,1,1,0,1,0
1980,0,0,1,1,1,0,0,1,0,1
1981,0,0,1,1,1,0,1,1,0,1
1982,1,0,1,1,1,0,0,1,0,1
1983,1,0,0,0,0,1,1,0,1,0
1984,0,0,1,1,1,0,0,1,0,1
1985,1,0,0,0,0,1,1,0,1,0
1986,0,0,1,1,1,0,0,1,0,1
1987,0,0,0,0,0,1,1,0,1,0
