,Unnamed: 0,marital,age,balance,duration,GroundTruth,GroundTruth_DB,FairDEN,FairSC_normalized,FairSC
1180,26056,1,46,5393,997,0,0,1,0,1
1181,34894,1,40,429,222,0,0,0,1,1
1182,10999,1,51,1911,394,0,0,1,0,1
1183,26819,1,47,3723,108,0,0,0,0,1
1184,24896,1,57,649,122,0,0,0,0,1
1185,34919,2,20,602,373,0,0,1,0,1
1186,26225,1,41,7735,220,0,0,1,0,1
1187,16403,2,48,-470,544,0,0,0,0,1
1188,36403,1,39,1403,429,0,0,0,0,1
1189,33400,2,40,759,32,0,0,0,0,1
1190,41324,1,46,7331,658,1,0,1,0,1
1191,19468,1,31,546,147,0,0,0,1,0
1192,25597,2,32,413,270,0,0,0,0,1
1193,32501,1,37,9269,71,0,0,1,0,1
1194,8431,1,58,3909,80,0,0,0,0,1
1195,5569,1,39,-288,151,0,0,0,1,1
1196,21446,1,47,0,213,0,0,0,0,1
1197,36414,2,33,38,139,0,0,0,1,1
1198,29377,1,33,546,54,0,0,0,1,0
1199,17427,2,30,199,131,0,0,0,1,1
1200,18456,2,39,2258,255,0,0,0,0,1
1201,41699,2,30,411,127,1,0,0,1,1
1202,9603,0,47,313,114,0,0,0,0,1
1203,28997,0,54,6745,39,0,0,1,0,1
1204,31403,0,47,0,335,0,0,0,0,1
1205,25712,1,46,8873,172,0,0,1,0,1
1206,12718,1,34,-236,118,0,0,0,1,0
1207,13566,0,44,145,672,0,0,0,0,1
1208,24072,1,59,0,494,1,0,0,0,1
1209,18421,1,39,55,216,0,0,0,1,1
1210,4686,2,36,3111,445,0,0,1,0,1
1211,35792,1,55,1569,156,0,0,0,0,1
1212,17598,2,26,-84,63,0,0,0,1,1
1213,43339,2,19,329,169,1,0,0,1,1
1214,10723,2,36,736,323,0,0,0,0,1
1215,2977,1,45,718,135,0,0,0,0,1
1216,1189,0,33,176,622,0,0,0,0,1
1217,9107,1,45,0,370,0,0,0,0,1
1218,39855,2,25,1871,136,1,0,0,1,1
1219,1475,1,33,0,345,0,0,0,1,0
1220,29268,1,60,0,149,0,0,0,0,1
1221,10016,1,45,408,253,0,0,0,0,1
1222,39643,2,40,7968,596,1,0,1,0,1
1223,11161,0,37,-689,15,0,0,0,1,1
1224,23635,1,44,278,95,0,0,0,0,1
1225,23902,2,49,114,12,0,0,0,0,1
1226,2160,1,31,297,480,0,0,0,1,1
1227,3949,1,32,158,84,0,0,0,1,0
1228,9160,2,43,848,168,0,0,0,0,1
1229,26430,1,33,53,113,0,0,0,1,0
1230,562,1,47,83,179,0,0,0,0,1
1231,18378,1,48,1397,66,0,0,0,0,1
1232,21645,2,52,1205,18,0,0,0,0,1
1233,26249,0,35,127,94,0,0,0,1,1
1234,22814,1,54,1331,240,0,0,0,0,1
1235,23655,1,32,1011,56,0,0,0,1,0
1236,41457,1,57,415,408,0,0,0,0,1
1237,23226,1,42,9324,67,0,0,1,0,1
1238,6468,1,30,554,89,0,0,0,1,0
1239,2896,1,43,887,211,0,0,0,0,1
1240,40273,1,33,152,136,0,0,0,1,0
1241,20831,0,53,1950,111,0,0,0,0,1
1242,21967,1,56,385,210,0,0,0,0,1
1243,3300,2,42,2124,161,0,0,0,0,1
1244,40966,1,45,4068,184,1,0,0,0,1
1245,12298,1,43,720,168,0,0,0,0,1
1246,40446,1,73,5539,338,1,0,1,0,1
1247,37043,1,51,3185,154,0,0,0,0,1
1248,38202,1,32,252,52,0,0,0,1,0
1249,31788,1,34,1499,186,0,0,0,1,0
1250,44559,1,60,975,303,1,0,0,0,1
1251,8313,1,55,1108,75,0,0,0,0,1
1252,20327,2,30,3927,247,0,0,1,0,1
1253,36774,1,33,241,1108,0,0,1,0,1
1254,20483,1,31,1368,129,0,0,0,1,0
1255,27811,2,32,2746,432,0,0,1,0,1
1256,23106,2,30,60,87,0,0,0,1,1
1257,27833,2,43,379,74,0,0,0,0,1
1258,35723,0,31,1,36,0,0,0,1,1
1259,39438,1,29,2305,82,0,0,1,1,0
1260,28547,1,60,-71,1451,1,0,1,0,1
1261,2159,1,28,957,646,0,0,0,0,1
1262,34796,2,32,18,305,0,0,0,0,1
1263,39067,1,27,176,10,0,0,0,1,0
1264,20614,1,36,0,243,0,0,0,1,0
1265,31053,2,29,92,175,1,0,0,1,1
1266,38005,1,35,712,192,0,0,0,1,0
1267,40244,2,28,643,308,1,0,0,0,1
1268,23880,1,47,947,24,0,0,0,0,1
1269,24650,1,37,723,119,0,0,0,1,0
1270,10872,1,58,544,97,0,0,0,0,1
1271,25655,0,44,0,128,0,0,0,1,1
1272,28009,1,53,164,139,0,0,0,0,1
1273,34159,1,33,11,104,0,0,0,1,0
1274,12452,1,41,1,117,0,0,0,1,1
1275,17096,1,41,1915,245,0,0,0,0,1
1276,11152,1,43,657,367,0,0,0,0,1
1277,39032,2,24,174,22,0,0,0,1,1
1278,5455,1,35,430,147,0,0,0,1,0
1279,1419,1,34,1601,650,0,0,1,0,1
1280,28526,1,44,1308,334,0,0,0,0,1
1281,39608,2,27,0,181,0,0,0,1,1
1282,44750,2,26,342,133,0,0,0,1,1
1283,33078,2,33,4240,508,0,0,1,0,1
1284,8511,2,24,66,825,0,0,1,0,1
1285,39070,0,32,5,82,0,0,0,1,1
1286,2817,1,40,413,150,0,0,0,1,1
1287,26773,2,53,5558,81,0,0,0,0,1
1288,9987,2,36,4844,1137,1,0,1,0,1
1289,22263,1,43,0,78,0,0,0,0,1
1290,19999,0,51,4596,334,0,0,1,0,1
1291,1865,1,37,131,137,0,0,0,1,0
1292,44848,1,32,660,226,1,0,0,1,0
1293,12378,1,46,4,216,0,0,0,0,1
1294,29406,1,32,422,182,0,0,0,1,0
1295,5552,1,42,165,333,0,0,0,0,1
1296,42342,1,32,14533,646,0,0,1,0,1
1297,44137,1,33,1026,326,0,0,0,1,0
1298,17117,2,34,2047,57,0,0,0,0,1
1299,19507,1,36,170,493,0,0,0,0,1
1300,20937,1,55,64,151,0,0,0,0,1
1301,25069,2,34,20,262,0,0,0,0,1
1302,248,1,39,483,282,0,0,0,1,1
1303,33212,1,32,3850,63,0,0,0,0,1
1304,3181,1,54,52,44,0,0,0,0,1
1305,7286,1,38,-762,165,0,0,0,1,0
1306,16056,2,48,204,134,0,0,0,0,1
1307,101,1,53,90,124,0,0,0,0,1
1308,16942,1,29,9,236,0,0,0,1,0
1309,8456,1,37,-399,21,0,0,0,1,0
1310,23112,1,59,-47,84,0,0,0,0,1
1311,29986,0,45,1966,76,0,0,0,0,1
1312,20433,2,30,8138,227,0,0,1,0,1
1313,18197,1,56,846,213,0,0,0,0,1
1314,15384,0,39,241,117,0,0,0,1,1
1315,29924,1,30,357,215,0,0,0,1,0
1316,3648,2,28,643,297,0,0,0,0,1
1317,29455,1,69,2713,32,0,0,1,0,1
1318,24678,0,33,280,155,0,0,0,1,1
1319,1098,2,31,671,193,0,0,0,1,1
1320,12862,2,32,-398,387,0,0,0,0,1
1321,5001,0,30,3100,154,0,0,0,0,1
1322,9161,2,36,1070,346,0,0,0,0,1
1323,37314,1,32,-446,126,0,0,0,1,0
1324,26998,1,57,17118,102,0,0,1,0,1
1325,25919,2,34,9895,356,0,0,1,0,1
1326,19817,1,45,581,156,0,0,0,0,1
1327,9730,1,46,1666,94,0,0,0,0,1
1328,25173,1,44,13853,1329,0,0,1,0,1
1329,9577,1,40,2199,38,0,0,0,1,1
1330,14817,2,36,0,155,0,0,0,0,1
1331,5246,1,30,184,217,0,0,0,1,0
1332,22924,1,55,630,146,0,0,0,0,1
1333,804,1,35,0,292,0,0,0,1,0
1334,11554,0,48,-110,164,0,0,0,0,1
1335,26473,1,42,2906,350,0,0,0,0,1
1336,28437,1,47,613,49,0,0,0,0,1
1337,25204,2,32,6188,147,0,0,1,0,1
1338,12896,1,42,473,216,0,0,0,0,1
1339,5576,1,49,188,181,0,0,0,0,1
1340,9766,1,40,37,356,0,0,0,0,1
1341,21290,1,33,602,87,0,0,0,1,0
1342,21439,2,32,146,162,0,0,0,1,1
1343,15383,0,36,181,354,0,0,0,0,1
1344,36894,1,35,233,66,0,0,0,1,0
1345,719,0,54,83,190,0,0,0,0,1
1346,38562,1,49,490,19,0,0,0,0,1
1347,21813,1,38,79,209,0,0,0,1,0
1348,25021,0,32,453,331,0,0,0,0,1
1349,2059,0,34,-220,115,0,0,0,1,1
1350,22703,2,33,291,72,0,0,0,1,1
1351,12851,0,34,368,2201,0,0,1,0,1
1352,36030,2,24,1,79,0,0,0,1,1
1353,26601,1,47,437,133,0,0,0,0,1
1354,19392,1,50,706,1250,1,0,1,0,1
1355,27010,1,56,2583,70,0,0,0,0,1
1356,1689,2,28,759,710,1,0,0,0,1
1357,42790,2,37,197,531,1,0,0,0,1
1358,12793,1,40,0,161,0,0,0,1,1
1359,6444,2,28,68,8,0,0,0,1,1
1360,36658,1,49,5058,255,0,0,1,0,1
1361,44613,2,20,179,317,0,0,0,1,1
1362,10523,1,44,6553,195,0,0,1,0,1
1363,8952,1,32,944,292,0,0,0,1,0
1364,13377,1,43,0,132,0,0,0,0,1
1365,5176,2,38,-5,30,0,0,0,0,1
1366,28509,2,31,3466,267,0,0,0,0,1
1367,34302,2,35,1,80,0,0,0,1,1
1368,1158,2,29,1117,77,0,0,0,1,1
1369,25599,2,33,8038,60,0,0,1,0,1
1370,19423,1,38,-34,131,0,0,0,1,0
1371,30590,1,55,-157,354,0,0,0,0,1
1372,3111,1,47,3630,133,0,0,0,0,1
1373,38265,1,33,287,199,0,0,0,1,0
1374,34912,0,44,49,155,0,0,0,1,1
1375,26285,2,39,782,162,0,0,0,0,1
1376,26152,1,30,10395,121,0,0,1,0,1
1377,32924,1,32,101,383,0,0,0,1,0
1378,20935,2,33,3623,107,0,0,0,0,1
1379,18582,1,53,-22,20,0,0,0,0,1
1380,31980,1,28,152,412,0,0,0,1,0
1381,25661,1,53,2818,131,0,0,0,0,1
1382,36878,0,39,807,69,0,0,0,1,1
1383,3549,0,31,1125,548,0,0,0,0,1
1384,13842,0,42,367,563,0,0,0,0,1
1385,4504,1,37,2240,214,0,0,0,1,1
1386,25323,1,43,481,164,0,0,0,0,1
1387,4060,1,46,357,221,0,0,0,0,1
1388,4321,1,44,177,197,0,0,0,0,1
1389,41359,1,38,4539,387,1,0,1,0,1
1390,18362,2,41,2171,120,0,0,0,0,1
1391,34449,0,32,-273,64,0,0,0,1,1
1392,213,1,36,301,210,0,0,0,1,0
1393,40141,1,73,448,68,0,0,1,0,1
1394,20883,1,40,163,158,0,0,0,1,1
1395,24962,1,44,3603,198,0,0,0,0,1
1396,31248,1,77,9601,515,1,0,1,0,1
1397,2840,1,53,719,230,0,0,0,0,1
1398,40124,2,23,1021,79,0,0,0,1,1
1399,14603,2,25,-352,246,0,0,0,1,1
1400,11930,1,53,77,13,0,0,0,0,1
1401,24478,1,37,131,48,0,0,0,1,0
1402,15465,1,60,851,112,0,0,0,0,1
1403,17931,1,53,-440,14,0,0,0,0,1
1404,2154,1,48,194,290,0,0,0,0,1
1405,28828,1,37,520,54,0,0,0,1,0
1406,26533,2,32,3829,267,0,0,0,0,1
1407,188,2,34,53,346,0,0,0,0,1
1408,20988,1,36,3579,308,0,0,1,0,1
1409,24247,2,48,8106,125,0,0,1,0,1
1410,34111,1,45,1998,237,1,0,0,0,1
1411,36177,0,47,510,299,0,0,0,0,1
1412,8418,1,39,0,73,0,0,0,1,1
1413,34378,1,28,0,335,0,0,0,1,0
1414,34145,2,28,3817,528,0,0,1,0,1
1415,30173,2,27,2849,335,0,0,1,0,1
1416,19381,1,44,4333,68,0,0,1,0,1
1417,41319,1,46,640,108,1,0,0,0,1
1418,41674,2,28,80,676,1,0,0,0,1
1419,41040,2,18,3,130,1,0,0,1,1
1420,2355,1,45,-3,213,0,0,0,0,1
1421,23940,0,34,36,77,0,0,0,1,1
1422,3699,1,33,273,803,1,0,0,0,1
1423,27973,1,37,4721,46,0,0,1,0,1
1424,37761,1,31,392,465,0,0,0,1,1
1425,40465,1,30,776,72,0,0,0,1,0
1426,37531,2,33,142,123,0,0,0,1,1
1427,33382,1,33,4040,132,0,0,0,0,1
1428,10328,1,49,-470,691,0,0,1,0,1
1429,12595,2,42,1156,62,0,0,0,0,1
1430,9395,1,47,750,188,0,0,0,0,1
1431,31206,2,37,1730,167,1,0,0,0,1
1432,32344,2,28,781,52,0,0,0,1,1
1433,32266,1,33,67,137,0,0,0,1,0
1434,30821,2,28,385,79,0,0,0,1,1
1435,21254,1,48,288,585,0,0,0,0,1
1436,26133,1,31,3640,120,0,0,0,1,1
1437,39343,2,30,938,172,0,0,0,1,1
1438,16782,1,43,34,96,0,0,0,0,1
1439,35347,1,50,1174,128,0,0,0,0,1
1440,36685,1,38,14,317,0,0,0,1,1
1441,12270,1,35,8652,103,0,0,1,0,1
1442,40916,2,34,5,370,1,0,0,0,1
1443,19252,1,34,265,329,0,0,0,1,0
1444,13196,1,33,0,285,0,0,0,1,0
1445,12583,1,48,-19,270,0,0,0,0,1
1446,3396,0,55,2923,104,0,0,0,0,1
1447,33136,2,34,565,20,0,0,0,1,1
1448,41691,1,64,4688,200,1,0,1,0,1
1449,28846,1,44,-1317,371,0,0,1,0,1
1450,40891,1,67,585,109,0,0,1,0,1
1451,33881,0,40,2129,452,1,0,1,0,1
1452,29296,1,46,1232,300,0,0,0,0,1
1453,14743,1,30,0,510,0,0,0,1,1
1454,34010,2,27,1444,130,0,0,0,1,1
1455,20418,2,34,2757,126,0,0,0,0,1
1456,24647,1,44,756,65,0,0,0,0,1
1457,39796,2,22,222,156,0,0,0,1,1
1458,33188,1,39,3870,72,0,0,1,0,1
1459,43439,2,27,168,271,0,0,0,1,1
1460,19167,1,56,0,113,0,0,0,0,1
1461,14125,1,32,413,712,0,0,0,0,1
1462,4583,1,34,0,150,0,0,0,1,0
1463,11098,2,37,2657,295,0,0,0,0,1
1464,1832,1,33,546,253,0,0,0,1,0
1465,10173,1,55,8894,262,0,0,1,0,1
1466,32200,1,50,-197,125,0,0,0,0,1
1467,8719,0,31,10787,135,0,0,1,0,1
1468,41054,2,60,11262,323,1,0,1,0,1
1469,6232,1,32,-383,241,0,0,0,1,0
1470,4387,1,33,730,70,0,0,0,1,0
1471,11717,1,53,1777,253,0,0,0,0,1
1472,33402,2,45,303,110,0,0,0,0,1
1473,16855,1,25,-282,198,0,0,0,1,0
1474,21364,2,30,0,124,0,0,0,1,1
1475,39328,1,44,2365,159,0,0,0,0,1
1476,43051,0,34,12409,189,0,0,1,0,1
1477,12107,1,46,137,252,0,0,0,0,1
1478,18931,1,45,0,368,0,0,0,0,1
1479,34167,2,31,12857,483,1,0,1,0,1
1480,1346,1,34,142,159,0,0,0,1,0
1481,40259,1,34,-74,98,0,0,0,1,0
1482,11490,1,45,9711,416,0,0,1,0,1
1483,4986,0,42,2974,187,0,0,0,0,1
1484,16456,1,25,72,305,0,0,0,1,0
1485,31216,2,37,127,83,0,0,0,0,1
1486,28923,1,60,553,343,0,0,0,0,1
1487,19674,1,38,740,259,0,0,0,1,1
1488,2391,2,28,296,218,0,0,0,1,1
1489,36570,1,44,1380,240,0,0,0,0,1
1490,30552,2,50,86,279,0,0,0,0,1
1491,36781,0,54,185,413,0,0,0,0,1
1492,11149,1,43,3485,113,0,0,0,0,1
1493,33438,2,39,1107,407,0,0,0,0,1
1494,11791,1,57,1466,326,0,0,0,0,1
1495,11751,2,44,2886,31,0,0,1,0,1
1496,18920,1,55,445,99,0,0,0,0,1
1497,21342,1,45,47,128,0,0,0,0,1
1498,39397,1,32,4089,114,0,0,0,0,1
1499,28701,0,54,-191,86,0,0,0,0,1
1500,3868,1,44,73,404,0,0,0,0,1
1501,10033,1,54,1851,296,0,0,0,0,1
1502,18087,2,53,0,595,0,0,1,0,1
1503,30659,2,51,2242,11,0,0,0,0,1
1504,12863,0,41,0,353,0,0,0,0,1
1505,20057,1,56,705,86,0,0,0,0,1
1506,32873,1,41,4004,314,1,0,1,0,1
1507,13004,1,27,52,185,0,0,0,1,0
1508,13380,1,56,278,261,0,0,0,0,1
1509,29459,2,24,172,114,0,0,0,1,1
1510,39628,1,37,0,107,1,0,0,1,0
1511,24000,1,57,7554,141,1,0,1,0,1
1512,5064,2,24,171,151,0,0,0,1,1
1513,24203,1,37,0,77,0,0,0,1,0
1514,25071,2,36,1482,177,0,0,0,0,1
1515,40266,2,28,1942,445,0,0,1,0,1
1516,39142,1,28,1113,135,0,0,0,1,0
1517,43093,2,30,1681,128,1,0,0,0,1
1518,4082,1,44,-848,468,0,0,1,0,1
1519,22466,1,47,443,222,0,0,0,0,1
1520,17166,2,27,72,131,0,0,0,1,1
1521,34438,1,56,170,200,0,0,0,0,1
1522,5586,1,35,317,162,0,0,0,1,0
1523,31164,1,61,1332,156,1,0,0,0,1
1524,9000,1,35,-640,78,0,0,0,1,0
1525,18235,0,59,4399,69,0,0,1,0,1
1526,30282,2,30,728,393,0,0,0,0,1
1527,42877,1,34,31,108,0,0,0,1,0
1528,9299,1,53,0,285,0,0,0,0,1
1529,15865,1,50,421,445,0,0,0,0,1
1530,1839,2,32,708,109,0,0,0,1,1
1531,1998,1,52,226,86,0,0,0,0,1
1532,9533,1,60,10285,174,0,0,1,0,1
1533,22667,1,45,309,72,0,0,0,0,1
1534,25923,0,59,21,121,0,0,0,0,1
1535,43441,1,40,260,306,1,0,0,0,1
1536,21611,2,34,-292,181,0,0,0,1,1
1537,42074,1,56,870,257,1,0,0,0,1
1538,25533,2,52,1810,117,0,0,0,0,1
1539,3276,1,40,2651,94,0,0,0,0,1
1540,13427,1,59,6,275,0,0,0,0,1
1541,25990,2,30,508,70,0,0,0,1,1
1542,32470,1,35,195,203,0,0,0,1,0
1543,13698,0,54,0,88,0,0,0,0,1
1544,33699,1,38,1970,701,1,0,1,0,1
1545,27487,1,37,1322,14,0,0,0,1,0
1546,9452,1,26,1417,60,0,0,0,1,0
1547,41755,1,53,732,759,1,0,1,0,1
1548,31776,1,33,0,244,0,0,0,1,0
1549,3716,2,26,-235,103,0,0,0,1,1
1550,12122,1,42,548,216,0,0,0,0,1
1551,37499,0,46,233,57,0,0,0,1,1
1552,1956,0,32,43,218,0,0,0,1,1
1553,41149,1,63,1849,109,0,0,1,0,1
1554,3462,2,25,1139,22,0,0,0,1,1
1555,14259,2,33,179,244,0,0,0,0,1
1556,39167,2,29,265,491,1,0,0,0,1
1557,306,1,54,313,83,0,0,0,0,1
1558,12291,0,58,314,67,0,0,0,0,1
1559,27275,0,57,0,61,0,0,0,0,1
1560,3195,2,43,56831,243,0,-1,1,0,1
1561,20229,1,43,3723,134,0,0,0,0,1
1562,11873,1,31,1361,176,0,0,0,1,0
1563,41737,1,59,1425,151,0,0,0,0,1
1564,28215,2,36,188,55,0,0,0,1,1
1565,5084,0,31,2294,96,0,0,0,0,1
1566,43633,1,34,158,190,1,0,0,1,0
1567,32345,2,34,0,112,0,0,0,1,1
1568,42008,2,33,280,189,0,0,0,1,1
1569,1656,1,32,344,85,0,0,0,1,0
1570,22546,1,44,41,299,0,0,0,0,1
1571,19822,1,58,-257,163,0,0,0,0,1
1572,8514,0,36,1762,259,0,0,0,0,1
1573,34155,2,32,0,417,0,0,0,0,1
1574,11674,1,56,1860,129,0,0,0,0,1
1575,33205,1,32,2,180,0,0,0,1,0
1576,2404,1,57,1052,227,0,0,0,0,1
1577,29765,1,42,0,358,0,0,0,0,1
1578,1835,1,31,0,133,0,0,0,1,0
1579,31169,2,25,1259,85,0,0,0,1,1
1580,23530,2,31,35,27,0,0,0,1,1
1581,19157,1,61,77,455,1,0,0,0,1
1582,38268,1,47,-290,495,0,0,0,0,1
1583,30250,2,33,406,61,0,0,0,1,1
1584,21315,1,54,2883,1126,0,0,1,0,1
1585,3429,2,28,-457,43,0,0,0,1,1
1586,37833,2,47,355,144,0,0,0,0,1
1587,17557,2,29,7,70,0,0,0,1,1
1588,28860,1,53,1563,124,0,0,0,0,1
1589,22763,1,44,792,630,1,0,1,0,1
1590,44337,2,40,15,4,0,0,0,0,1
1591,18990,1,51,-379,261,0,0,0,0,1
1592,22535,2,31,-466,142,0,0,0,1,1
1593,30985,1,62,2021,361,1,0,1,0,1
1594,29218,1,36,606,102,0,0,0,1,0
1595,42102,2,20,215,325,1,0,1,1,1
1596,36059,1,37,223,552,0,0,0,0,1
1597,11435,1,52,425,122,0,0,0,0,1
1598,1990,0,34,338,162,0,0,0,1,1
1599,21297,1,43,1253,52,0,0,0,0,1
1600,19375,1,32,374,119,0,0,0,1,0
1601,23969,1,35,0,4,0,0,0,1,0
1602,29288,1,48,197,47,0,0,0,0,1
1603,18001,1,38,238,376,0,0,0,1,1
1604,7209,2,42,297,106,0,0,0,0,1
1605,14561,1,40,0,103,0,0,0,1,1
1606,644,1,38,898,132,0,0,0,1,0
1607,26248,1,51,8180,86,0,0,1,0,1
1608,5167,1,46,2173,98,0,0,0,0,1
1609,41212,2,19,527,154,0,0,0,1,1
1610,40571,2,29,2929,91,0,0,0,0,1
1611,30527,2,32,1450,72,0,0,0,1,1
1612,42143,1,33,8023,107,0,0,1,0,1
1613,15184,1,51,2904,410,0,0,1,0,1
1614,38244,2,26,864,659,1,0,1,0,1
1615,24554,0,50,299,666,0,0,0,0,1
1616,7562,0,56,1877,86,0,0,0,0,1
1617,33328,2,39,2357,64,0,0,0,0,1
1618,5098,2,36,20,87,0,0,0,1,1
1619,25547,1,54,11246,122,0,0,1,0,1
1620,25535,1,34,395,202,0,0,0,1,0
1621,1460,1,43,-192,1120,1,0,1,0,1
1622,40853,1,39,942,880,1,0,1,0,1
1623,32262,2,41,431,258,0,0,0,0,1
1624,14755,1,32,67,95,0,0,0,1,0
1625,21781,2,42,164,500,0,0,0,0,1
1626,2424,2,26,92,259,0,0,0,1,1
1627,26978,1,39,694,44,0,0,0,1,1
1628,26837,1,50,85,714,0,0,0,0,1
1629,31008,2,30,5561,195,1,0,1,0,1
1630,2835,2,42,277,121,0,0,0,0,1
1631,36058,2,34,-374,672,1,0,0,0,1
1632,13385,2,28,25,618,0,0,0,0,1
1633,43629,1,34,592,49,0,0,0,1,0
1634,6656,1,26,311,373,0,0,0,1,0
1635,44708,2,36,335,5,0,0,0,1,1
1636,9358,2,36,992,351,0,0,0,0,1
1637,41070,0,57,854,700,1,0,1,0,1
1638,29698,2,39,935,78,0,0,0,0,1
1639,44100,0,83,5944,200,0,0,1,0,1
1640,42583,1,65,23421,432,0,-1,1,0,1
1641,8934,0,52,1049,80,0,0,0,0,1
1642,29348,0,48,1266,45,0,0,0,0,1
1643,22693,1,50,3327,74,0,0,0,0,1
1644,28557,1,49,342,433,0,0,0,0,1
1645,32323,2,33,514,225,0,0,0,0,1
1646,13814,1,41,5517,584,1,0,1,0,1
1647,31580,1,43,1617,239,0,0,0,0,1
1648,10835,1,44,460,491,0,0,0,0,1
1649,27268,2,35,817,12,0,0,0,1,1
1650,24697,1,34,559,47,0,0,0,1,0
1651,2510,1,45,8680,503,0,0,1,0,1
1652,2728,2,44,633,1032,0,0,1,0,1
1653,22337,1,43,328,79,0,0,0,0,1
1654,13280,1,54,758,554,0,0,1,0,1
1655,7223,1,47,351,370,0,0,0,0,1
1656,37257,1,34,3778,259,0,0,1,0,1
1657,32641,1,49,29,79,0,0,0,0,1
1658,620,0,33,7,87,0,0,0,1,1
1659,20457,1,53,-1,150,0,0,0,0,1
1660,26183,1,54,2960,83,0,0,0,0,1
1661,28855,1,49,289,243,0,0,0,0,1
1662,40204,1,33,3000,160,0,0,0,1,1
1663,40276,1,37,3737,224,1,0,0,0,1
1664,33985,2,31,354,502,1,0,0,0,1
1665,17402,2,26,-685,314,0,0,1,1,1
1666,12912,1,50,0,152,0,0,0,0,1
1667,10755,1,44,3091,331,0,0,1,0,1
1668,26812,2,34,4254,714,1,0,1,0,1
1669,37501,2,39,-237,64,0,0,0,0,1
1670,14652,1,44,4389,149,0,0,1,0,1
1671,42837,0,59,7469,287,0,0,1,0,1
1672,44878,1,53,730,18,0,0,0,0,1
1673,6483,2,24,795,209,0,0,0,1,1
1674,9122,1,56,7747,103,0,0,1,0,1
1675,25569,1,53,1778,186,0,0,0,0,1
1676,635,0,52,-183,145,0,0,0,0,1
1677,31387,1,61,0,224,0,0,0,0,1
1678,31341,2,33,3161,313,1,0,0,0,1
1679,20451,1,50,5907,338,0,0,1,0,1
1680,28294,2,26,155,291,0,0,0,1,1
1681,24105,1,42,71,80,0,0,0,1,1
1682,9952,0,38,1805,952,1,0,1,0,1
1683,4539,1,43,-8,473,0,0,0,0,1
1684,12943,1,30,101,187,0,0,0,1,0
1685,41405,2,29,14,87,0,0,0,1,1
1686,7964,2,36,-559,71,0,0,0,1,1
1687,11984,1,57,1592,78,0,0,0,0,1
1688,347,1,39,-100,680,0,0,0,0,1
1689,27546,1,31,1601,521,0,0,0,0,1
1690,18957,1,32,440,377,0,0,0,1,0
1691,35678,0,46,-637,218,0,0,0,1,1
1692,14757,0,52,92,469,0,0,0,0,1
1693,5033,1,32,-325,171,0,0,0,1,0
1694,26980,1,42,3228,133,0,0,0,0,1
1695,41493,1,66,0,189,0,0,1,0,1
1696,9001,1,36,0,131,0,0,0,1,0
1697,22468,1,32,263,175,0,0,0,1,0
1698,16448,2,51,895,638,1,0,1,0,1
1699,8463,1,37,907,23,0,0,0,1,0
1700,24069,0,43,219,138,0,0,0,1,1
1701,24421,1,59,1783,540,1,0,1,0,1
1702,42380,2,25,2007,265,1,0,1,0,1
1703,34171,2,26,237,1091,1,0,1,0,1
1704,2963,0,48,403,364,0,0,0,0,1
1705,11829,2,29,908,1663,1,0,1,0,1
1706,44007,2,34,1313,427,0,0,0,0,1
1707,3294,0,60,80,397,0,0,0,0,1
1708,32990,2,34,556,143,0,0,0,1,1
1709,6488,2,34,0,197,0,0,0,1,1
1710,42060,1,63,3115,432,1,0,1,0,1
1711,15592,1,33,3071,323,0,0,0,1,1
1712,26174,0,57,6519,1040,0,0,1,0,1
1713,3467,1,40,1842,56,0,0,0,1,1
1714,29102,1,43,597,87,0,0,0,0,1
1715,25771,1,34,4958,175,0,0,0,0,1
1716,38873,2,25,1119,1063,1,0,1,0,1
1717,7104,2,36,0,148,0,0,0,0,1
1718,35425,1,26,518,189,0,0,0,1,0
1719,42738,2,27,5291,293,1,0,1,0,1
1720,23395,2,40,872,71,0,0,0,0,1
1721,23006,1,37,725,162,0,0,0,1,0
1722,14243,1,50,3258,56,0,0,0,0,1
1723,26968,1,31,5119,74,0,0,1,0,1
1724,29167,1,47,1167,139,0,0,0,0,1
1725,43961,2,30,1268,73,0,0,0,1,1
1726,44399,1,62,1128,236,1,0,1,0,1
1727,5930,1,40,-626,147,0,0,0,1,1
1728,14752,1,52,-888,135,0,0,0,0,1
1729,31205,1,59,3735,203,1,0,1,0,1
1730,12969,1,38,0,500,0,0,0,0,1
1731,39046,2,25,84,6,0,0,0,1,1
1732,8590,2,39,1078,199,0,0,0,0,1
1733,180,1,31,37,313,0,0,0,1,0
1734,9891,0,57,0,97,0,0,0,0,1
1735,43987,1,41,178,5,0,0,0,1,1
1736,30813,1,54,2895,20,0,0,0,0,1
1737,11862,1,56,954,81,0,0,0,0,1
1738,3426,2,41,1278,344,0,0,0,0,1
1739,25053,1,54,0,283,0,0,0,0,1
1740,24620,1,48,42,92,0,0,0,0,1
1741,22445,1,32,4,195,0,0,0,1,0
1742,16874,2,27,41,803,0,0,1,0,1
1743,33800,2,26,1327,104,0,0,0,1,1
1744,41353,2,29,345,106,0,0,0,1,1
1745,1724,1,29,0,121,0,0,0,1,0
1746,17394,2,43,69,267,0,0,0,0,1
1747,11308,2,51,1994,771,1,0,1,0,1
1748,815,2,31,435,159,0,0,0,1,1
1749,28566,0,34,1301,196,0,0,0,0,1
