,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
16271,1,0,0,0
16272,1,0,0,0
16273,1,0,4,3
16274,0,0,0,0
16275,1,0,0,0
16276,0,0,0,0
16277,1,0,0,0
16278,1,0,1,1
16279,0,0,0,0
16280,0,-1,2,4
16281,0,0,0,0
16282,1,0,0,0
16283,0,0,0,0
16284,1,0,4,3
16285,0,0,0,0
16286,0,0,0,0
16287,1,0,4,3
16288,0,0,0,0
16289,0,0,1,1
16290,1,0,4,3
16291,0,0,0,0
16292,1,0,0,0
16293,0,-1,4,3
16294,1,0,0,0
16295,0,0,1,1
16296,1,0,0,0
16297,1,0,0,0
16298,1,0,0,0
16299,1,0,0,0
16300,1,0,0,0
16301,1,-1,3,2
16302,1,0,0,0
16303,1,-1,3,2
16304,1,0,1,1
16305,1,0,0,0
16306,1,0,0,0
16307,1,-1,4,3
16308,1,0,4,3
16309,0,0,0,0
16310,1,0,4,3
16311,1,0,0,0
16312,1,0,0,0
16313,1,0,0,0
16314,1,0,0,0
16315,0,0,0,0
16316,0,0,0,0
16317,0,0,0,0
16318,1,0,0,0
16319,1,0,0,0
16320,0,0,1,1
16321,1,-1,3,2
16322,1,0,0,0
16323,1,0,1,1
16324,1,-1,4,3
16325,1,0,1,1
16326,0,0,4,3
16327,1,0,0,0
16328,0,0,0,0
16329,1,0,0,0
16330,1,0,1,1
16331,1,0,0,0
16332,0,0,0,0
16333,0,-1,4,3
16334,1,-1,4,3
16335,0,0,1,1
16336,1,0,0,0
16337,1,0,0,0
16338,1,-1,3,2
16339,1,0,1,1
16340,0,0,0,0
16341,1,0,1,1
16342,1,0,0,0
16343,1,0,0,0
16344,0,0,0,0
16345,1,0,0,0
16346,1,0,0,0
16347,1,0,1,1
16348,1,0,0,0
16349,1,0,0,0
16350,1,0,1,1
16351,1,-1,3,2
16352,0,0,0,0
16353,1,0,0,0
16354,1,2,3,2
16355,0,0,0,0
16356,1,-1,3,2
16357,0,0,0,0
16358,1,0,4,3
16359,1,0,1,1
16360,1,-1,3,2
16361,1,0,4,3
16362,1,0,0,0
16363,1,0,0,0
16364,1,0,0,0
16365,0,0,0,0
16366,1,0,0,0
16367,0,0,0,0
16368,0,-1,4,3
16369,1,0,0,0
16370,1,-1,3,2
16371,0,0,0,0
16372,1,0,0,0
16373,1,0,0,0
16374,1,0,0,0
16375,0,0,1,1
16376,1,0,1,1
16377,1,-1,3,2
16378,1,0,0,0
16379,1,0,0,0
16380,1,0,0,0
16381,0,0,0,0
16382,1,0,1,1
16383,1,0,1,1
16384,1,0,0,0
16385,0,0,1,1
16386,1,0,1,1
16387,0,0,1,1
16388,1,0,0,0
16389,1,0,4,3
16390,1,-1,4,3
16391,1,0,1,1
16392,1,0,1,1
16393,1,0,1,1
16394,1,0,0,0
16395,0,0,0,0
16396,1,0,1,1
16397,1,-1,3,2
16398,0,0,0,0
16399,0,-1,3,2
16400,0,0,1,1
16401,1,0,1,1
16402,1,0,4,3
16403,1,0,0,0
16404,0,0,0,0
16405,1,0,1,1
16406,0,0,0,0
16407,0,0,0,0
16408,1,-1,3,2
16409,0,0,0,0
16410,0,0,0,0
16411,1,0,4,3
16412,0,0,0,0
16413,0,0,0,0
16414,1,0,4,3
16415,1,0,0,0
16416,1,0,0,0
16417,0,0,0,0
16418,1,0,1,1
16419,1,0,1,1
16420,1,0,1,1
16421,1,0,0,0
16422,0,0,0,0
16423,1,0,0,0
16424,0,0,0,0
16425,1,0,0,0
16426,1,-1,4,3
16427,0,0,0,0
16428,1,0,0,0
16429,1,0,0,0
16430,1,-1,3,2
16431,1,0,0,0
16432,1,0,0,0
16433,1,0,0,0
16434,1,0,1,1
16435,0,0,4,3
16436,1,0,0,0
16437,1,-1,3,2
16438,1,-1,3,2
16439,0,0,4,3
16440,0,0,0,0
16441,1,0,0,0
16442,1,3,4,3
16443,1,0,0,0
16444,1,0,4,3
16445,1,0,0,0
16446,1,0,1,1
16447,1,0,1,1
16448,1,0,0,0
16449,1,0,0,0
16450,1,0,0,0
16451,1,0,0,0
16452,0,0,1,1
16453,1,0,1,1
16454,1,0,0,0
16455,1,0,4,3
16456,0,0,0,0
16457,1,0,0,0
16458,1,0,1,1
16459,0,0,0,0
16460,1,0,1,1
16461,0,0,0,0
16462,0,0,1,1
16463,0,0,1,1
16464,1,0,1,1
16465,1,0,4,3
16466,0,0,4,3
16467,1,0,1,1
16468,1,0,0,0
16469,1,0,1,1
16470,1,0,1,1
16471,0,0,4,3
16472,0,0,1,1
16473,1,0,4,3
16474,1,0,4,3
16475,1,0,1,1
16476,1,0,0,0
16477,1,0,1,1
16478,1,0,4,3
16479,1,0,1,1
16480,1,0,4,3
16481,1,0,1,1
16482,1,0,0,0
16483,0,0,0,0
16484,1,0,0,0
16485,0,0,1,1
16486,1,0,1,1
16487,1,0,1,1
16488,0,0,0,0
16489,1,0,0,0
16490,1,0,1,1
16491,0,0,4,3
16492,1,0,0,0
16493,0,0,4,3
16494,1,0,0,0
16495,1,0,1,1
16496,1,0,1,1
16497,1,0,1,1
16498,0,0,0,0
16499,1,0,0,0
16500,0,0,0,0
16501,1,0,1,1
16502,0,0,0,0
16503,1,0,4,3
16504,0,0,1,1
16505,1,0,0,0
16506,1,0,1,1
16507,1,0,0,0
16508,1,0,1,1
16509,0,0,0,0
16510,1,-1,4,3
16511,0,0,0,0
16512,1,0,0,0
16513,1,0,0,0
16514,1,0,1,1
16515,0,0,1,1
16516,1,0,1,1
16517,1,0,4,3
16518,1,0,1,1
16519,1,0,1,1
16520,1,0,1,1
16521,1,0,0,0
16522,1,0,0,0
16523,1,0,1,1
16524,0,0,0,0
16525,1,0,0,0
16526,0,0,1,1
16527,1,-1,4,3
16528,1,0,1,1
16529,1,0,0,0
16530,1,0,0,0
16531,1,0,1,1
16532,1,0,1,1
16533,0,0,0,0
16534,1,0,0,0
16535,1,0,1,1
16536,1,0,0,0
16537,1,0,0,0
16538,0,0,1,1
16539,1,0,4,3
16540,1,0,0,0
16541,0,0,0,0
16542,0,0,1,1
16543,0,0,0,0
16544,1,0,0,0
16545,1,0,0,0
16546,1,0,0,0
16547,1,0,4,3
16548,1,0,4,3
16549,1,0,1,1
16550,0,-1,4,3
16551,0,0,0,0
16552,1,0,0,0
16553,0,0,0,0
16554,0,0,0,0
16555,0,0,0,0
16556,0,0,0,0
16557,1,0,1,1
16558,0,0,0,0
16559,0,0,0,0
16560,0,0,1,1
16561,1,0,4,3
16562,1,0,0,0
16563,1,0,1,1
16564,1,0,0,0
16565,1,0,4,3
16566,1,0,1,1
16567,1,0,4,3
16568,1,0,0,0
16569,0,0,0,0
16570,1,0,0,0
16571,0,0,0,0
16572,1,0,1,1
16573,1,0,1,1
16574,1,0,0,0
16575,1,0,1,1
16576,0,0,0,0
16577,0,0,1,1
16578,1,0,0,0
16579,1,-1,3,2
16580,1,0,1,1
16581,1,0,1,1
16582,0,0,1,1
16583,0,0,4,3
16584,0,0,0,0
16585,1,0,0,0
16586,1,0,0,0
16587,1,0,0,0
16588,1,0,1,1
16589,1,0,1,1
16590,1,0,1,1
16591,1,0,0,0
16592,1,-1,4,3
16593,0,0,0,0
16594,0,0,0,0
16595,0,0,0,0
16596,1,0,0,0
16597,1,0,1,1
16598,0,-1,3,2
16599,1,0,1,1
16600,0,0,4,3
16601,0,0,0,0
16602,1,0,0,0
16603,0,0,0,0
16604,1,0,1,1
16605,1,0,0,0
16606,0,0,0,0
16607,0,0,0,0
16608,1,0,1,1
16609,1,0,0,0
16610,1,0,1,1
16611,1,0,0,0
16612,0,0,0,0
16613,0,0,0,0
16614,1,0,1,1
16615,0,0,1,1
16616,1,0,0,0
16617,0,0,1,1
16618,1,0,1,1
16619,1,0,0,0
16620,1,0,4,3
16621,0,0,0,0
16622,1,0,0,0
16623,1,0,0,0
16624,1,0,4,3
16625,1,0,0,0
16626,0,0,1,1
16627,1,0,1,1
16628,1,0,1,1
16629,1,0,1,1
16630,0,0,0,0
16631,0,0,4,3
16632,1,0,4,3
16633,1,-1,4,3
16634,1,0,0,0
16635,1,-1,3,2
16636,1,0,4,3
16637,0,0,0,0
16638,1,0,1,1
16639,0,0,0,0
16640,0,0,0,0
16641,1,0,0,0
16642,1,0,1,1
16643,1,0,1,1
16644,1,0,4,3
16645,0,-1,3,2
16646,1,-1,3,2
16647,1,0,0,0
16648,1,0,0,0
16649,1,0,0,0
16650,1,0,1,1
16651,0,0,0,0
16652,1,0,1,1
16653,1,0,0,0
16654,1,0,1,1
16655,1,0,1,1
16656,0,0,1,1
16657,1,-1,4,3
16658,1,0,0,0
16659,1,0,0,0
16660,1,0,0,0
16661,0,0,1,1
16662,0,0,0,0
16663,1,-1,4,3
16664,1,-1,3,2
16665,1,0,1,1
16666,1,0,1,1
16667,1,0,1,1
16668,1,0,0,0
16669,1,-1,4,3
16670,1,0,4,3
16671,1,0,1,1
16672,1,0,1,1
16673,0,0,0,0
16674,0,0,1,1
16675,1,0,1,1
16676,1,0,1,1
16677,1,0,4,3
16678,1,0,0,0
16679,1,0,1,1
16680,0,0,0,0
16681,1,0,4,3
16682,1,0,1,1
16683,1,-1,2,4
16684,1,-1,3,2
16685,1,0,0,0
16686,1,0,1,1
16687,1,0,4,3
16688,0,0,0,0
16689,1,0,0,0
16690,1,0,4,3
16691,0,0,0,0
16692,1,0,1,1
16693,1,-1,3,2
16694,1,0,4,3
16695,1,0,1,1
16696,1,0,0,0
16697,1,0,0,0
16698,0,0,0,0
16699,1,0,0,0
16700,1,0,1,1
16701,1,0,4,3
16702,1,0,1,1
16703,0,0,0,0
16704,1,0,1,1
16705,1,-1,3,2
16706,0,0,1,1
16707,0,0,0,0
16708,0,0,0,0
16709,1,-1,4,3
16710,1,0,4,3
16711,1,-1,4,3
16712,1,0,0,0
16713,1,0,1,1
16714,0,0,0,0
16715,1,0,0,0
16716,0,0,1,1
16717,1,0,0,0
16718,1,0,1,1
16719,1,0,1,1
16720,1,-1,4,3
16721,1,0,4,3
16722,1,0,4,3
16723,0,0,0,0
16724,0,0,0,0
16725,0,0,4,3
16726,1,0,4,3
16727,0,0,1,1
16728,1,0,1,1
16729,1,0,1,1
16730,1,0,1,1
16731,1,0,1,1
16732,1,0,0,0
16733,0,0,1,1
16734,0,0,1,1
16735,1,0,0,0
16736,0,0,4,3
16737,1,0,1,1
16738,0,0,0,0
16739,1,0,0,0
16740,1,0,1,1
16741,1,0,0,0
16742,0,0,0,0
16743,1,0,0,0
16744,1,0,4,3
16745,1,0,1,1
16746,1,0,4,3
16747,1,0,0,0
16748,1,0,1,1
16749,1,0,1,1
16750,0,0,0,0
16751,0,0,0,0
16752,1,0,0,0
16753,1,-1,4,3
16754,1,0,1,1
16755,0,0,1,1
16756,0,0,1,1
16757,1,0,1,1
16758,0,0,0,0
16759,1,0,0,0
16760,1,0,1,1
16761,1,-1,4,3
16762,1,0,0,0
16763,1,0,1,1
16764,1,0,0,0
16765,0,0,0,0
16766,1,0,1,1
16767,1,0,0,0
16768,1,0,0,0
16769,1,0,0,0
16770,0,0,0,0
16771,0,0,1,1
16772,1,0,0,0
16773,1,-1,3,2
16774,1,0,0,0
16775,1,-1,4,3
16776,1,0,1,1
16777,1,0,0,0
16778,1,0,0,0
16779,0,0,0,0
16780,1,0,0,0
16781,0,0,0,0
16782,1,0,0,0
16783,0,0,0,0
16784,0,0,1,1
16785,1,0,0,0
16786,1,0,4,3
16787,0,0,0,0
16788,1,0,0,0
16789,0,0,0,0
16790,0,0,0,0
16791,0,0,0,0
16792,1,0,0,0
16793,1,0,0,0
16794,1,0,0,0
16795,0,0,0,0
16796,0,0,0,0
16797,0,0,0,0
16798,1,0,4,3
16799,1,0,1,1
16800,1,0,1,1
16801,1,0,0,0
16802,0,0,1,1
16803,1,0,1,1
16804,1,0,4,3
16805,1,0,1,1
16806,0,0,0,0
16807,1,0,0,0
16808,0,0,1,1
16809,0,0,4,3
16810,1,0,4,3
16811,0,0,0,0
16812,0,0,0,0
16813,0,0,0,0
16814,0,2,4,3
16815,0,0,0,0
16816,0,0,4,3
16817,1,0,1,1
16818,1,0,0,0
16819,1,0,0,0
16820,0,0,0,0
16821,0,0,0,0
16822,0,0,1,1
16823,0,0,1,1
16824,1,0,0,0
16825,1,0,0,0
16826,0,0,0,0
16827,1,0,0,0
16828,1,-1,3,2
16829,1,0,1,1
16830,1,0,1,1
16831,1,0,1,1
16832,0,0,0,0
16833,1,-1,4,3
16834,0,0,0,0
16835,1,0,1,1
16836,1,0,0,0
16837,1,-1,3,2
16838,1,0,0,0
16839,0,0,1,1
16840,1,0,1,1
16841,1,0,0,0
16842,1,0,1,1
16843,1,0,1,1
16844,1,0,0,0
16845,1,0,4,3
16846,1,0,0,0
16847,1,0,4,3
16848,0,0,0,0
16849,1,0,0,0
16850,0,0,0,0
16851,1,0,0,0
16852,1,0,0,0
16853,1,0,1,1
16854,1,0,0,0
16855,0,0,0,0
16856,1,0,1,1
16857,1,0,1,1
16858,1,0,0,0
16859,1,0,0,0
16860,1,-1,3,2
16861,1,0,1,1
16862,1,0,1,1
16863,0,0,4,3
16864,0,0,0,0
16865,1,0,0,0
16866,1,0,0,0
16867,1,0,0,0
16868,0,0,1,1
16869,0,0,0,0
16870,1,0,1,1
16871,1,0,1,1
16872,0,0,4,3
16873,1,0,0,0
16874,1,0,0,0
16875,1,-1,3,2
16876,1,0,1,1
16877,1,0,0,0
16878,1,0,1,1
16879,1,0,1,1
16880,1,0,0,0
16881,1,-1,4,3
16882,1,0,1,1
16883,1,0,0,0
16884,0,0,0,0
16885,1,0,0,0
16886,1,0,0,0
16887,1,0,1,1
16888,1,0,4,3
16889,1,0,0,0
16890,1,0,1,1
16891,1,0,0,0
16892,0,0,0,0
16893,1,0,0,0
16894,1,0,0,0
16895,0,0,1,1
16896,0,0,0,0
16897,1,0,0,0
16898,1,0,1,1
16899,0,0,4,3
16900,0,0,0,0
16901,0,0,4,3
16902,0,0,0,0
16903,0,0,0,0
16904,1,0,4,3
16905,0,0,0,0
16906,1,-1,4,3
16907,1,0,4,3
16908,1,0,1,1
16909,0,0,0,0
16910,1,0,4,3
16911,1,0,0,0
16912,1,0,0,0
16913,1,0,0,0
16914,1,0,4,3
16915,1,-1,3,2
16916,0,0,4,3
16917,0,0,0,0
16918,0,0,0,0
16919,1,-1,3,2
16920,1,0,0,0
16921,1,0,1,1
16922,0,0,1,1
16923,1,0,1,1
16924,1,0,1,1
16925,1,0,0,0
16926,1,0,0,0
16927,1,0,4,3
16928,1,0,1,1
16929,1,0,0,0
16930,1,0,1,1
16931,1,0,1,1
16932,1,0,0,0
16933,1,0,0,0
16934,1,0,0,0
16935,1,0,0,0
16936,1,0,0,0
16937,0,0,4,3
16938,1,0,1,1
16939,1,0,1,1
16940,1,0,4,3
16941,1,0,4,3
16942,0,0,4,3
16943,0,0,4,3
16944,1,0,0,0
16945,1,0,4,1
16946,1,0,4,3
16947,1,0,4,3
16948,1,0,0,0
16949,1,0,1,1
16950,1,0,0,0
16951,0,0,0,0
16952,0,0,1,1
16953,1,0,1,1
16954,1,0,1,1
16955,0,-1,4,3
16956,1,-1,3,2
16957,1,0,1,1
16958,1,0,1,1
16959,1,0,0,0
16960,1,0,0,0
16961,1,0,1,1
16962,1,0,0,0
16963,0,-1,3,2
16964,1,0,1,1
16965,0,0,0,0
16966,1,-1,3,2
16967,1,0,1,1
16968,1,0,0,0
16969,0,0,0,0
16970,1,0,1,1
16971,1,0,1,1
16972,1,0,1,1
16973,1,0,0,0
16974,1,0,1,1
16975,0,0,1,1
16976,1,0,0,0
16977,1,0,0,0
16978,1,0,1,1
16979,1,0,0,0
16980,1,0,0,0
16981,0,0,0,0
16982,1,0,0,0
16983,1,0,0,0
16984,1,0,1,1
16985,1,0,0,0
16986,1,0,0,0
16987,1,0,4,3
16988,1,0,1,1
16989,1,0,1,1
16990,1,0,1,1
16991,1,0,1,1
16992,0,0,1,1
16993,1,0,1,1
16994,0,0,0,0
16995,1,0,0,0
16996,0,0,0,0
16997,0,0,0,0
16998,0,0,1,1
16999,1,0,1,1
17000,1,0,1,1
17001,0,0,0,0
17002,1,0,4,3
17003,1,0,1,1
17004,1,0,1,1
17005,1,0,1,1
17006,0,0,1,1
17007,1,0,1,1
17008,1,0,1,1
17009,0,0,0,0
17010,0,0,0,0
17011,0,0,1,1
17012,1,0,1,1
17013,0,0,0,0
17014,1,0,1,1
17015,1,0,1,1
17016,0,0,0,0
17017,0,0,0,0
17018,0,0,0,0
17019,0,0,1,1
17020,1,0,1,1
17021,1,-1,4,3
17022,1,0,1,1
17023,1,0,1,1
17024,1,0,0,0
17025,1,0,1,1
17026,0,-1,4,3
17027,0,0,4,3
17028,1,0,0,0
17029,1,0,1,1
17030,1,0,0,0
17031,1,0,1,1
17032,1,0,1,1
17033,1,0,4,3
17034,1,0,1,1
17035,1,0,0,0
17036,0,0,0,0
17037,1,0,4,3
17038,1,0,0,0
17039,1,0,1,1
17040,1,0,0,0
17041,1,0,1,1
17042,1,0,0,0
17043,0,0,1,0
17044,0,0,0,0
17045,1,0,1,1
17046,0,0,0,0
17047,1,0,1,1
17048,1,0,4,3
17049,1,0,1,1
17050,0,-1,3,2
17051,1,-1,3,2
17052,0,0,0,0
17053,1,-1,4,3
17054,1,0,0,0
17055,1,0,0,0
17056,1,-1,3,2
17057,0,-1,3,2
17058,1,0,1,1
17059,1,0,1,1
17060,1,0,1,1
17061,1,0,1,1
17062,1,0,0,0
17063,1,0,1,3
17064,0,0,0,0
17065,0,0,1,1
17066,1,0,0,0
17067,1,0,0,0
17068,0,0,0,0
17069,1,0,4,3
17070,0,0,1,1
17071,1,0,4,3
17072,0,0,1,1
17073,0,0,1,1
17074,1,0,0,0
17075,1,0,0,0
17076,0,0,0,0
17077,0,0,0,0
17078,1,0,1,1
17079,1,0,1,1
17080,0,0,4,3
17081,1,0,0,0
17082,1,0,1,1
17083,0,0,4,3
17084,1,0,1,1
17085,1,0,0,0
17086,1,0,1,1
17087,1,0,4,3
17088,1,0,4,3
17089,1,0,1,1
17090,1,0,0,0
17091,0,0,0,0
17092,1,0,0,0
17093,1,0,1,1
17094,1,-1,4,3
17095,1,-1,3,2
17096,1,0,1,1
17097,1,0,4,3
17098,1,0,0,0
17099,1,0,0,0
17100,1,-1,2,4
17101,1,0,1,1
17102,1,0,4,3
17103,1,0,1,1
17104,1,0,1,3
17105,1,0,1,1
17106,1,0,1,1
17107,1,0,1,1
17108,1,0,4,3
17109,0,0,1,1
17110,1,0,1,1
17111,0,0,0,0
17112,1,0,0,0
17113,1,0,0,0
17114,1,0,0,0
17115,0,0,0,0
17116,1,-1,3,2
17117,1,0,1,1
17118,0,0,1,1
17119,1,-1,3,2
17120,0,0,1,1
17121,1,0,0,0
17122,1,0,0,0
17123,0,0,0,0
17124,0,0,0,0
17125,1,-1,4,3
17126,1,0,0,0
17127,1,-1,4,3
17128,1,0,1,1
17129,1,0,0,0
17130,1,0,1,1
17131,1,0,1,1
17132,1,0,1,1
17133,1,0,0,0
17134,0,0,1,1
17135,1,0,4,3
17136,1,0,0,0
17137,1,0,0,0
17138,1,0,4,3
17139,1,0,0,0
17140,1,-1,3,2
17141,1,0,1,1
17142,1,0,1,1
17143,1,0,4,3
17144,0,0,0,0
17145,1,-1,3,2
17146,0,0,0,0
17147,1,0,1,1
17148,0,0,1,1
17149,1,0,4,3
17150,1,0,0,0
17151,1,0,1,1
17152,1,0,4,3
17153,0,0,1,1
17154,1,0,0,0
17155,1,0,1,1
17156,1,0,1,1
17157,1,-1,3,2
17158,1,0,0,0
17159,1,0,0,0
17160,1,0,1,1
17161,0,0,1,1
17162,1,0,1,1
17163,1,0,1,1
17164,1,0,0,0
17165,1,0,1,1
17166,1,0,0,0
17167,1,0,0,0
17168,1,0,1,1
17169,1,0,0,0
17170,1,0,0,0
17171,1,0,0,0
17172,0,0,0,0
17173,0,-1,4,3
17174,1,0,0,0
17175,1,0,1,1
17176,1,0,1,1
17177,1,0,1,1
17178,1,0,1,1
17179,1,0,0,0
17180,1,-1,4,3
17181,0,0,0,0
17182,1,0,4,3
17183,1,0,1,1
17184,1,0,0,0
17185,1,0,4,3
17186,1,0,1,1
17187,0,0,4,3
17188,1,0,0,0
17189,0,0,0,0
17190,1,0,0,0
17191,1,0,0,0
17192,1,0,0,0
17193,1,1,4,3
17194,1,0,0,0
17195,1,0,0,0
17196,1,0,1,0
17197,1,0,1,1
17198,0,0,1,1
17199,0,0,0,0
17200,1,0,1,1
17201,1,0,0,0
17202,1,0,0,0
17203,0,-1,4,3
17204,0,0,0,0
17205,1,0,1,1
17206,0,0,1,1
17207,1,0,1,1
17208,0,0,1,1
17209,0,-1,3,2
17210,0,0,0,0
17211,1,0,1,1
17212,1,0,4,3
17213,1,0,4,1
17214,1,0,1,1
17215,1,0,4,3
17216,1,0,1,1
17217,1,0,1,1
17218,0,0,0,0
17219,0,0,1,1
17220,1,0,4,3
17221,0,0,1,1
17222,1,0,1,1
17223,1,-1,3,2
17224,1,0,1,1
17225,1,0,1,1
17226,1,0,1,1
17227,1,0,1,1
17228,1,0,0,0
17229,1,-1,4,3
17230,1,0,0,0
17231,0,0,0,0
17232,1,-1,4,3
17233,1,0,1,1
17234,0,0,0,0
17235,1,0,0,0
17236,1,0,4,3
17237,1,0,1,1
17238,1,0,0,0
17239,0,0,0,0
17240,1,0,0,0
17241,0,0,1,1
17242,0,0,0,0
17243,1,0,0,0
17244,1,0,1,1
17245,0,0,0,0
17246,1,0,1,1
17247,1,0,1,1
17248,1,0,0,0
17249,1,0,0,0
17250,1,0,1,1
17251,1,0,0,0
17252,1,0,1,1
17253,0,0,1,1
17254,1,0,0,0
17255,1,0,0,0
17256,1,0,1,1
17257,1,0,0,0
17258,1,0,1,1
17259,1,0,1,1
17260,1,0,4,3
17261,1,0,1,1
17262,1,-1,3,2
17263,1,0,1,1
17264,0,-1,4,3
17265,0,-1,3,2
17266,1,0,1,1
17267,0,0,0,0
17268,1,0,0,0
17269,0,0,0,0
17270,1,0,1,1
17271,1,0,4,3
17272,1,0,4,3
17273,0,0,0,0
17274,1,0,4,3
17275,1,0,4,3
17276,1,0,0,0
17277,1,0,1,1
17278,1,0,1,1
17279,1,0,0,0
17280,0,0,0,0
17281,0,0,1,1
17282,1,0,4,3
17283,1,0,4,3
17284,1,-1,2,4
17285,1,0,0,0
17286,1,0,0,0
17287,1,0,1,1
17288,0,0,0,0
17289,1,0,1,1
17290,1,0,1,1
17291,1,0,4,3
17292,1,0,1,1
17293,1,0,0,0
17294,1,0,0,0
17295,0,0,1,1
17296,0,0,0,0
17297,1,0,0,0
17298,1,0,1,1
17299,0,0,0,0
17300,1,0,0,0
17301,0,0,0,0
17302,0,0,1,1
17303,0,0,1,1
17304,1,0,1,1
17305,0,0,4,3
17306,1,0,0,0
17307,1,0,0,0
17308,1,0,1,1
17309,1,0,0,0
17310,1,0,0,0
17311,1,0,0,0
17312,1,0,1,1
17313,1,0,0,0
17314,1,0,0,0
17315,0,0,0,0
17316,0,0,1,0
17317,0,0,1,1
17318,0,0,0,0
17319,1,0,0,0
17320,1,0,1,1
17321,1,0,1,1
17322,1,0,0,0
17323,1,0,0,0
17324,0,0,1,1
17325,1,-1,3,2
17326,1,0,1,1
17327,1,-1,3,2
17328,1,0,0,0
17329,1,0,0,0
17330,0,0,1,1
17331,1,0,1,1
17332,1,0,1,1
17333,1,0,1,1
17334,0,0,1,1
17335,0,0,0,0
17336,0,0,1,1
17337,0,0,1,1
17338,1,0,0,0
17339,0,0,0,0
17340,0,0,0,0
17341,1,0,0,0
17342,1,0,0,0
17343,1,0,0,0
17344,1,1,4,3
17345,1,0,0,0
17346,1,0,1,1
17347,1,0,4,3
17348,1,0,0,0
17349,0,0,0,0
17350,1,-1,4,3
17351,1,0,0,0
17352,0,0,0,0
17353,1,0,0,0
17354,1,0,1,1
17355,1,0,0,0
17356,1,0,1,1
17357,1,0,1,1
17358,1,0,0,0
17359,1,0,0,0
17360,1,0,1,1
17361,1,0,4,3
17362,1,0,1,1
17363,1,0,1,1
17364,1,0,0,0
17365,1,0,1,1
17366,1,0,1,1
17367,1,-1,3,2
17368,0,0,0,0
17369,1,-1,3,2
17370,1,0,1,1
17371,1,-1,3,2
17372,0,0,0,0
17373,0,0,1,1
17374,1,0,1,1
17375,1,0,0,0
17376,0,0,0,0
17377,1,0,0,0
17378,0,0,1,1
17379,1,0,1,1
17380,1,0,1,1
17381,1,0,0,0
17382,0,0,0,0
17383,1,0,1,1
17384,1,0,4,3
17385,1,0,1,1
17386,1,0,1,1
17387,1,0,0,0
17388,0,0,1,1
17389,1,0,1,1
17390,1,0,0,0
17391,1,0,0,0
17392,1,0,1,1
17393,1,0,1,1
17394,0,0,0,0
17395,1,0,1,1
17396,1,0,4,3
17397,1,0,1,1
17398,0,0,1,1
17399,1,0,0,0
17400,1,0,4,3
17401,1,0,1,1
17402,0,0,1,1
17403,0,0,0,0
17404,1,0,4,3
17405,1,-1,3,2
17406,0,0,0,0
17407,1,0,1,1
17408,1,0,0,0
17409,1,0,1,1
17410,1,0,0,0
17411,1,-1,4,3
17412,1,0,0,0
17413,1,-1,2,4
17414,1,0,1,1
17415,1,-1,2,4
17416,1,0,1,1
17417,1,0,1,1
17418,1,0,1,1
17419,1,0,4,3
17420,0,0,1,1
17421,1,0,0,0
17422,1,0,4,3
17423,1,0,1,1
17424,1,0,0,0
17425,1,0,1,1
17426,1,0,4,3
17427,1,-1,3,2
17428,1,0,0,0
17429,1,-1,4,3
17430,1,-1,3,2
17431,1,-1,3,2
17432,1,0,1,1
17433,1,0,4,3
17434,0,0,0,0
17435,1,0,4,3
17436,1,0,1,1
17437,1,0,0,0
17438,0,0,1,1
17439,1,0,1,1
17440,0,0,0,0
17441,1,-1,4,3
17442,1,0,1,1
17443,1,0,4,3
17444,1,0,0,0
17445,0,0,0,0
17446,1,0,0,0
17447,1,0,0,0
17448,1,-1,3,2
17449,1,0,1,1
17450,0,0,1,1
17451,1,0,1,1
17452,1,0,1,1
17453,1,0,1,1
17454,1,0,1,1
17455,1,0,0,0
17456,1,-1,2,4
17457,1,0,4,3
17458,1,0,0,0
17459,1,0,1,1
17460,1,0,1,1
17461,1,0,1,1
17462,1,0,0,0
17463,1,0,4,3
17464,1,0,4,3
17465,0,0,0,0
17466,1,0,1,1
17467,0,0,0,0
17468,1,-1,4,3
17469,1,-1,3,2
17470,1,-1,4,3
17471,0,0,1,1
17472,1,0,0,0
17473,1,0,0,0
17474,1,-1,4,3
17475,1,0,0,0
17476,1,0,1,1
17477,0,0,4,3
17478,1,-1,3,2
17479,1,0,4,3
17480,1,0,4,3
17481,1,0,1,1
17482,1,0,1,1
17483,1,0,1,1
17484,1,0,1,1
17485,0,0,1,1
17486,1,0,0,0
17487,1,0,4,3
17488,0,0,4,3
17489,1,0,1,1
17490,0,0,0,0
17491,0,0,0,0
17492,1,0,0,0
17493,1,0,4,3
17494,0,0,1,1
17495,1,0,1,1
17496,0,0,1,1
17497,1,0,0,0
17498,0,0,1,1
17499,0,0,0,0
17500,1,0,0,0
17501,1,-1,3,2
17502,1,0,0,0
17503,1,0,1,1
17504,1,0,1,1
17505,1,0,1,1
17506,1,0,1,1
17507,1,-1,3,2
17508,1,0,1,1
17509,0,0,0,0
17510,1,0,4,3
17511,0,0,1,1
17512,1,0,1,1
17513,1,0,1,1
17514,0,0,1,1
17515,1,0,4,3
17516,1,0,0,0
17517,1,0,0,0
17518,1,0,1,1
17519,1,0,4,3
17520,1,-1,2,4
17521,1,0,1,1
17522,1,-1,4,3
17523,1,0,1,1
17524,1,0,1,1
17525,1,0,1,1
17526,1,0,1,1
