,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
17561,1,0,0,0
17562,1,-1,3,2
17563,1,0,4,1
17564,1,-1,3,2
17565,1,0,4,1
17566,1,0,4,1
17567,1,0,4,1
17568,1,0,1,3
17569,0,0,4,1
17570,1,0,0,0
17571,1,0,1,3
17572,1,0,4,1
17573,1,0,0,0
17574,1,0,4,1
17575,1,0,1,3
17576,1,-1,2,4
17577,1,0,0,0
17578,1,-1,1,3
17579,1,-1,2,4
17580,1,-1,2,4
17581,1,0,4,1
17582,1,0,1,3
17583,0,0,0,0
17584,1,0,1,3
17585,1,0,4,1
17586,1,0,0,0
17587,0,0,4,1
17588,1,0,4,1
17589,0,0,0,0
17590,1,-1,1,3
17591,1,0,4,1
17592,1,0,1,3
17593,1,0,0,0
17594,0,0,0,0
17595,1,0,0,0
17596,1,0,0,0
17597,1,-1,2,4
17598,1,0,4,1
17599,0,0,4,1
17600,1,0,4,1
17601,1,0,4,1
17602,1,0,4,1
17603,1,0,4,1
17604,1,0,0,0
17605,1,-1,3,2
17606,1,0,1,3
17607,1,0,0,0
17608,1,0,4,1
17609,1,0,4,1
17610,1,0,4,1
17611,1,0,0,0
17612,1,0,1,3
17613,1,0,1,3
17614,0,0,0,0
17615,1,0,4,1
17616,0,0,0,0
17617,1,-1,1,3
17618,1,-1,2,4
17619,1,-1,1,3
17620,0,0,4,1
17621,1,0,0,0
17622,1,0,0,0
17623,1,-1,1,3
17624,1,0,0,0
17625,1,0,4,1
17626,0,0,1,3
17627,1,-1,2,4
17628,1,0,1,3
17629,1,0,1,3
17630,1,0,4,1
17631,1,0,4,1
17632,1,0,4,1
17633,1,0,4,1
17634,0,0,4,1
17635,1,0,0,0
17636,1,0,1,3
17637,0,0,1,3
17638,1,0,4,1
17639,0,0,0,0
17640,0,0,0,0
17641,1,0,0,0
17642,1,0,1,3
17643,0,0,4,1
17644,1,0,4,1
17645,0,0,4,1
17646,1,0,0,0
17647,0,0,4,1
17648,0,0,0,0
17649,1,0,0,0
17650,1,-1,2,4
17651,1,0,0,0
17652,1,0,4,1
17653,1,0,4,1
17654,1,0,4,1
17655,1,0,4,1
17656,1,-1,2,4
17657,1,0,4,1
17658,0,0,0,0
17659,1,0,1,3
17660,0,0,4,1
17661,1,0,4,1
17662,1,0,4,1
17663,0,0,4,1
17664,1,0,1,3
17665,1,0,0,0
17666,1,0,0,0
17667,1,0,4,1
17668,1,0,1,3
17669,1,-1,3,2
17670,1,0,4,1
17671,1,-1,1,3
17672,1,0,4,1
17673,1,0,4,1
17674,1,0,4,1
17675,1,0,4,1
17676,0,0,4,1
17677,0,0,4,1
17678,1,0,0,0
17679,1,0,0,0
17680,1,0,4,1
17681,1,0,4,1
17682,1,0,4,1
17683,0,0,4,1
17684,1,0,1,3
17685,1,0,0,0
17686,0,0,0,0
17687,1,-1,2,4
17688,1,0,4,1
17689,1,0,4,1
17690,1,0,4,1
17691,1,0,0,0
17692,1,0,4,1
17693,1,0,1,3
17694,1,0,0,0
17695,0,0,4,1
17696,1,0,4,1
17697,1,-1,2,4
17698,1,0,4,1
17699,0,0,0,0
17700,0,0,0,0
17701,1,0,0,0
17702,1,0,0,0
17703,0,0,0,0
17704,1,0,4,1
17705,1,0,4,1
17706,1,0,4,1
17707,1,0,1,3
17708,0,0,0,0
17709,1,0,0,0
17710,0,0,0,0
17711,0,0,4,1
17712,1,0,0,0
17713,1,0,0,0
17714,0,0,0,0
17715,1,0,0,0
17716,1,0,4,1
17717,1,0,0,0
17718,1,0,0,0
17719,0,0,1,1
17720,1,0,0,0
17721,1,0,0,0
17722,1,0,4,1
17723,0,0,0,0
17724,1,0,0,0
17725,0,0,0,0
17726,0,0,0,0
17727,0,0,0,0
17728,1,0,4,1
17729,1,0,1,3
17730,1,0,0,0
17731,1,0,4,1
17732,1,-1,3,2
17733,0,0,0,0
17734,1,0,0,0
17735,1,0,0,0
17736,1,0,4,1
17737,0,0,4,1
17738,0,0,4,1
17739,1,0,0,0
17740,0,0,4,1
17741,1,-1,1,3
17742,0,0,4,1
17743,1,0,0,0
17744,1,0,0,0
17745,1,-1,2,4
17746,0,0,0,0
17747,1,-1,2,4
17748,0,0,4,1
17749,1,0,4,1
17750,1,0,4,1
17751,1,0,4,1
17752,1,0,4,1
17753,1,0,0,0
17754,1,0,4,1
17755,1,0,0,0
17756,1,0,4,1
17757,1,0,1,3
17758,1,0,0,0
17759,1,0,4,1
17760,1,0,4,1
17761,0,0,4,1
17762,1,0,4,1
17763,1,0,0,0
17764,0,0,0,0
17765,0,0,0,0
17766,1,0,4,1
17767,1,0,1,3
17768,0,0,1,3
17769,1,0,0,0
17770,0,0,0,0
17771,1,-1,2,4
17772,1,0,0,0
17773,0,0,0,0
17774,1,0,0,0
17775,1,0,4,1
17776,0,0,0,0
17777,1,-1,2,4
17778,1,0,1,3
17779,1,0,0,0
17780,1,0,0,0
17781,0,0,0,0
17782,1,0,0,0
17783,1,0,0,0
17784,1,0,4,1
17785,1,0,0,0
17786,1,0,0,0
17787,1,0,0,0
17788,1,0,4,1
17789,1,0,4,1
17790,1,-1,2,4
17791,1,0,1,3
17792,1,0,4,1
17793,0,0,4,1
17794,1,0,0,0
17795,1,0,1,3
17796,0,0,4,1
17797,1,0,0,0
17798,0,0,4,1
17799,1,0,4,1
17800,1,0,0,0
17801,1,0,0,0
17802,1,0,4,1
17803,1,0,0,0
17804,1,0,0,0
17805,1,0,0,0
17806,0,0,4,1
17807,1,0,0,0
17808,0,0,1,3
17809,0,0,0,0
17810,0,0,4,1
17811,0,0,0,0
17812,0,0,4,1
17813,0,0,0,0
17814,1,0,4,1
17815,1,0,4,1
17816,1,-1,1,3
17817,0,0,0,0
17818,0,0,4,1
17819,1,0,4,1
17820,0,0,4,1
17821,1,0,4,1
17822,0,0,0,0
17823,0,0,4,1
17824,1,0,1,3
17825,0,0,4,1
17826,0,0,0,0
17827,1,0,4,1
17828,0,0,0,0
17829,1,0,0,0
17830,1,-1,2,4
17831,1,0,4,1
17832,1,0,0,0
17833,0,0,1,3
17834,1,0,4,1
17835,1,-1,2,4
17836,1,0,4,1
17837,1,0,0,0
17838,1,0,0,0
17839,1,-1,2,4
17840,1,-1,1,3
17841,1,0,4,1
17842,0,0,0,0
17843,1,0,4,1
17844,1,-1,2,4
17845,1,0,4,1
17846,0,0,4,1
17847,1,0,0,0
17848,1,0,0,0
17849,1,0,0,0
17850,1,0,0,0
17851,1,0,4,1
17852,0,0,4,1
17853,1,0,4,1
17854,1,0,0,0
17855,1,0,0,0
17856,1,0,0,0
17857,1,0,0,0
17858,1,0,0,0
17859,1,0,4,1
17860,1,-1,1,3
17861,0,0,4,1
17862,1,0,4,1
17863,0,0,4,1
17864,1,0,1,3
17865,0,-1,1,3
17866,1,0,0,0
17867,1,0,0,0
17868,0,0,0,0
17869,1,0,4,1
17870,1,-1,2,4
17871,1,0,0,0
17872,1,-1,1,3
17873,0,0,0,0
17874,1,0,1,3
17875,0,0,0,0
17876,1,0,0,0
17877,1,0,4,1
17878,1,0,4,1
17879,1,0,1,3
17880,1,0,0,0
17881,1,0,4,1
17882,1,0,4,1
17883,1,-1,1,3
17884,1,0,0,0
17885,1,0,0,0
17886,1,0,1,3
17887,0,-1,1,3
17888,1,0,0,0
17889,1,0,1,3
17890,0,0,0,0
17891,1,0,4,1
17892,1,0,4,1
17893,1,0,0,0
17894,1,-1,2,4
17895,1,0,4,1
17896,1,0,4,1
17897,1,0,0,0
17898,1,0,1,3
17899,1,0,1,3
17900,1,-1,2,4
17901,0,0,0,0
17902,0,0,4,1
17903,0,0,4,1
17904,1,0,0,0
17905,1,0,4,1
17906,1,-1,2,4
17907,0,0,0,0
17908,1,-1,2,4
17909,1,0,1,3
17910,0,0,4,1
17911,0,0,1,3
17912,0,0,0,0
17913,1,0,0,0
17914,0,0,4,1
17915,1,0,1,3
17916,1,0,4,1
17917,1,0,4,1
17918,1,0,0,0
17919,1,0,0,0
17920,1,0,0,0
17921,0,0,1,3
17922,1,0,0,0
17923,1,0,0,0
17924,0,0,4,1
17925,1,0,0,0
17926,0,0,4,1
17927,1,0,0,0
17928,0,0,4,1
17929,1,0,0,0
17930,1,0,4,1
17931,1,-1,2,4
17932,1,0,4,1
17933,1,0,0,0
17934,1,0,1,3
17935,0,0,1,3
17936,1,0,4,1
17937,0,0,1,3
17938,1,0,4,1
17939,1,0,0,0
17940,1,0,4,1
17941,1,0,0,0
17942,1,0,4,1
17943,1,0,1,3
17944,1,0,4,1
17945,1,0,4,1
17946,1,0,4,1
17947,1,0,4,1
17948,1,0,0,0
17949,0,0,0,0
17950,0,0,0,0
17951,1,0,0,0
17952,1,0,4,1
17953,1,0,4,1
17954,1,-1,3,2
17955,1,0,0,0
17956,1,-1,1,3
17957,1,0,0,0
17958,1,0,1,3
17959,0,0,0,0
17960,1,0,4,1
17961,1,0,1,3
17962,1,0,1,3
17963,1,-1,2,4
17964,0,0,0,0
17965,1,0,0,0
17966,0,0,4,1
17967,1,0,0,0
17968,0,0,4,1
17969,1,0,0,0
17970,1,0,4,1
17971,1,0,4,1
17972,1,0,0,0
17973,0,0,0,0
17974,1,0,0,0
17975,0,0,4,1
17976,0,0,0,0
17977,0,0,0,0
17978,1,0,4,1
17979,0,0,1,3
17980,1,-1,2,4
17981,1,0,4,1
17982,1,0,4,1
17983,1,0,4,1
17984,1,0,0,0
17985,1,0,0,0
17986,1,0,0,0
17987,1,0,0,0
17988,0,0,0,0
17989,1,0,4,1
17990,1,0,4,1
17991,1,0,4,1
17992,1,-1,2,4
17993,1,-1,2,4
17994,0,-1,1,3
17995,1,-1,3,2
17996,0,0,0,0
17997,1,-1,1,3
17998,0,0,0,0
17999,0,0,4,1
18000,1,0,1,3
18001,0,0,0,0
18002,0,0,0,0
18003,0,0,1,3
18004,1,0,1,3
18005,1,0,4,1
18006,1,0,0,0
18007,1,-1,1,3
18008,1,-1,2,4
18009,1,-1,2,4
18010,1,-1,1,3
18011,0,0,0,0
18012,0,0,4,1
18013,1,0,0,0
18014,1,0,0,0
18015,1,0,0,0
18016,1,-1,3,2
18017,0,0,0,0
18018,1,0,4,1
18019,1,-1,2,4
18020,1,0,4,1
18021,1,0,1,3
18022,1,0,4,1
18023,1,0,4,1
18024,1,0,0,0
18025,1,-1,2,4
18026,1,0,0,0
18027,1,-1,1,3
18028,1,0,4,1
18029,1,0,0,0
18030,0,0,4,1
18031,1,0,4,1
18032,1,-1,2,4
18033,1,0,1,3
18034,0,0,4,1
18035,1,0,4,1
18036,1,0,4,1
18037,0,0,1,3
18038,1,0,4,1
18039,1,0,1,3
18040,1,-1,2,4
18041,0,0,1,3
18042,1,-1,2,4
18043,1,0,1,3
18044,1,0,0,0
18045,1,0,4,1
18046,1,0,1,3
18047,1,0,4,1
18048,1,-1,1,3
18049,1,0,1,3
18050,0,0,0,0
18051,1,0,4,1
18052,1,0,0,0
18053,1,0,0,0
18054,1,0,0,0
18055,1,0,4,1
18056,0,0,1,3
18057,0,0,4,1
18058,1,0,1,3
18059,1,0,4,1
18060,1,0,4,1
18061,1,0,0,0
18062,1,0,4,1
18063,0,0,4,1
18064,1,0,0,0
18065,1,0,0,0
18066,1,-1,2,4
18067,1,0,1,3
18068,0,0,0,0
18069,1,0,0,0
18070,1,0,4,1
18071,1,0,4,1
18072,1,0,4,1
18073,1,0,4,1
18074,1,0,4,1
18075,1,0,4,1
18076,1,0,0,0
18077,1,0,1,3
18078,1,0,0,0
18079,1,0,4,1
18080,1,0,4,1
18081,1,0,4,1
18082,1,0,0,0
18083,1,0,0,0
18084,0,-1,2,4
18085,0,0,4,1
18086,1,0,0,0
18087,0,0,0,0
18088,1,0,1,3
18089,1,0,4,1
18090,1,0,0,0
18091,0,0,0,0
18092,1,0,4,1
18093,1,-1,2,4
18094,1,0,0,0
18095,1,0,4,1
18096,1,0,1,3
18097,0,0,0,0
18098,1,0,4,1
18099,1,-1,2,4
18100,1,-1,1,3
18101,1,-1,1,3
18102,1,0,1,3
18103,1,0,1,3
18104,1,0,1,3
18105,1,0,1,3
18106,1,0,0,0
18107,1,0,1,3
18108,1,-1,3,2
18109,1,0,0,0
18110,1,0,0,0
18111,0,0,0,0
18112,0,-1,2,4
18113,1,0,4,1
18114,1,0,1,3
18115,0,-1,2,4
18116,1,0,0,0
18117,1,0,4,1
18118,0,0,0,0
18119,1,0,0,0
18120,0,0,0,0
18121,1,0,4,1
18122,1,0,0,0
18123,1,0,1,3
18124,0,0,0,0
18125,1,0,0,0
18126,1,0,4,1
18127,1,0,4,1
18128,0,0,4,1
18129,1,-1,1,3
18130,1,0,4,1
18131,1,0,1,3
18132,1,-1,2,4
18133,1,0,0,0
18134,1,0,4,1
18135,1,0,4,1
18136,1,0,4,1
18137,1,0,4,1
18138,1,-1,2,4
18139,1,0,0,0
18140,0,0,4,1
18141,1,0,4,1
18142,1,0,0,0
18143,1,0,4,1
18144,1,-1,2,4
18145,1,0,4,1
18146,1,-1,2,4
18147,1,0,4,1
18148,0,0,0,0
18149,0,0,0,0
18150,1,-1,2,4
18151,0,0,4,1
18152,1,-1,1,3
18153,1,0,4,1
18154,1,-1,2,4
18155,0,0,0,0
18156,0,0,4,1
18157,1,0,1,3
18158,0,0,4,1
18159,1,0,4,1
18160,1,0,4,1
18161,1,0,4,1
18162,0,0,4,1
18163,1,0,4,1
18164,1,0,0,0
18165,0,0,4,1
18166,1,0,4,1
18167,1,-1,2,4
18168,1,0,1,3
18169,1,0,4,1
18170,1,0,4,1
18171,1,0,4,1
18172,0,0,4,1
18173,1,-1,3,2
18174,1,0,1,3
18175,1,0,1,3
18176,0,0,4,1
18177,0,0,4,1
18178,1,0,1,3
18179,1,0,4,1
18180,0,0,0,0
18181,1,-1,2,4
18182,1,0,1,3
18183,1,0,0,0
18184,1,0,4,1
18185,1,0,4,1
18186,1,-1,2,4
18187,1,0,4,1
18188,1,0,1,3
18189,1,0,0,0
18190,0,0,0,0
18191,0,0,4,1
18192,1,0,4,1
18193,1,0,0,0
18194,0,0,0,0
18195,0,0,0,0
18196,1,0,1,3
18197,1,0,0,0
18198,1,0,1,3
18199,1,0,0,0
18200,1,0,0,0
18201,1,0,4,1
18202,0,0,0,0
18203,1,0,0,0
18204,1,0,0,0
18205,1,0,4,1
18206,1,0,4,1
18207,1,0,0,0
18208,1,0,1,3
18209,0,0,0,0
18210,1,0,0,0
18211,0,0,0,0
18212,1,0,0,0
18213,1,0,4,1
18214,0,0,0,0
18215,0,0,0,0
18216,1,0,4,1
18217,1,0,0,0
18218,1,0,0,0
18219,1,0,1,3
18220,1,0,0,0
18221,1,0,0,0
18222,1,0,0,0
18223,0,-1,2,4
18224,1,0,4,1
18225,1,0,1,3
18226,0,0,0,0
18227,1,-1,1,3
18228,1,0,0,0
18229,1,0,4,1
18230,1,0,0,0
18231,1,0,0,0
18232,0,0,0,0
18233,0,0,1,3
18234,1,0,0,0
18235,1,0,0,0
18236,0,0,0,0
18237,1,0,4,1
18238,1,0,0,0
18239,1,0,0,0
18240,1,0,0,0
18241,1,0,4,1
18242,1,0,4,1
18243,1,0,0,0
18244,1,0,4,1
18245,1,0,0,0
18246,0,0,4,1
18247,0,0,0,0
18248,0,0,0,0
18249,1,0,0,0
18250,1,0,0,0
18251,1,0,0,0
18252,1,0,1,3
18253,1,0,1,3
18254,1,0,0,0
18255,0,0,0,0
18256,0,0,0,0
18257,1,0,1,3
18258,1,0,1,3
18259,0,0,1,3
18260,1,0,4,1
18261,1,0,0,0
18262,1,0,4,1
18263,1,0,0,0
18264,1,0,1,3
18265,0,0,0,0
18266,1,0,0,0
18267,0,0,0,0
18268,1,0,1,3
18269,0,0,1,3
18270,1,-1,2,4
18271,0,0,0,0
18272,0,0,0,0
18273,1,0,4,1
18274,1,0,4,1
18275,1,0,0,0
18276,1,0,0,0
18277,1,0,4,1
18278,0,0,0,0
18279,0,0,0,0
18280,0,0,0,0
18281,1,0,0,0
18282,0,0,0,0
18283,1,0,0,0
18284,1,0,0,0
18285,1,0,1,3
18286,1,0,4,1
18287,0,0,0,0
18288,1,0,4,1
18289,0,0,4,1
18290,0,0,0,0
18291,0,-1,3,2
18292,1,0,0,0
18293,0,0,0,0
18294,1,0,0,0
18295,1,0,4,1
18296,1,0,4,1
18297,1,0,0,0
18298,1,0,0,0
18299,1,0,4,1
18300,1,0,0,0
18301,1,0,4,1
18302,1,0,4,1
18303,1,0,4,1
18304,1,0,4,1
18305,1,0,0,0
18306,0,0,0,0
18307,1,0,0,0
18308,1,0,0,0
18309,1,0,4,1
18310,1,0,4,1
18311,1,0,4,1
18312,1,0,0,0
18313,1,0,0,0
18314,1,0,1,3
18315,1,0,4,1
18316,0,0,0,0
18317,0,0,0,0
18318,0,0,4,1
18319,0,0,0,0
18320,0,0,4,1
18321,1,0,0,0
18322,1,0,4,1
18323,1,0,0,0
18324,1,0,0,0
18325,1,0,4,1
18326,0,0,0,0
18327,1,0,0,0
18328,1,0,0,0
18329,1,0,1,3
18330,1,0,0,0
18331,1,0,1,3
18332,1,-1,1,3
18333,1,0,0,0
18334,0,0,0,0
18335,1,0,4,1
18336,1,0,0,0
18337,1,0,0,0
18338,0,0,4,1
18339,0,0,0,0
18340,0,0,4,1
18341,0,0,0,0
18342,1,0,1,3
18343,1,0,0,0
18344,0,0,1,3
18345,0,0,0,0
18346,1,0,0,0
18347,1,0,0,0
18348,1,0,4,1
18349,1,0,0,0
18350,0,0,0,0
18351,0,0,0,0
18352,1,0,4,1
18353,1,0,0,0
18354,1,-1,2,4
18355,1,0,0,0
18356,1,0,0,0
18357,1,0,0,0
18358,1,0,4,1
18359,1,0,0,0
18360,1,0,0,0
18361,1,0,4,1
18362,0,0,0,0
18363,1,0,0,0
18364,1,0,0,0
18365,1,0,4,1
18366,1,0,1,3
18367,1,0,0,0
18368,1,0,4,1
18369,1,0,4,1
18370,1,0,4,1
18371,0,0,4,1
18372,1,0,0,0
18373,1,0,4,1
18374,1,0,4,1
18375,1,0,0,0
18376,1,0,4,1
18377,1,-1,2,4
18378,0,0,4,1
18379,1,0,0,0
18380,1,0,0,0
18381,1,0,0,0
18382,1,0,4,1
18383,1,0,1,3
18384,1,0,0,0
18385,1,0,4,1
18386,0,0,4,1
18387,0,0,0,0
18388,1,0,4,1
18389,1,0,1,3
18390,1,0,0,0
18391,1,0,1,3
18392,1,0,0,0
18393,1,0,4,1
18394,1,0,4,1
18395,1,0,4,1
18396,1,0,4,1
18397,1,0,0,0
18398,1,0,0,0
18399,1,-1,2,4
18400,1,0,0,0
18401,1,0,1,3
18402,1,-1,2,4
18403,1,0,0,0
18404,0,0,0,0
18405,0,0,0,0
18406,1,0,0,0
18407,1,0,0,0
18408,0,0,4,1
18409,1,0,0,0
18410,0,0,0,0
18411,1,0,0,0
18412,0,0,0,0
18413,1,0,4,1
18414,1,0,4,1
18415,0,0,0,0
18416,1,0,0,0
18417,1,0,0,0
18418,1,0,1,3
18419,0,0,0,0
18420,0,0,0,0
18421,1,0,1,3
18422,1,0,0,0
18423,1,0,0,0
18424,1,0,0,0
18425,1,0,4,1
18426,1,0,0,0
18427,1,0,4,1
18428,1,0,4,1
18429,1,0,0,0
18430,1,0,0,0
18431,1,0,1,3
18432,1,0,4,1
18433,1,0,0,0
18434,1,0,4,1
18435,0,0,0,0
18436,1,0,1,3
18437,1,-1,2,4
18438,1,0,4,1
18439,1,0,4,1
18440,1,0,1,3
18441,1,0,0,0
18442,1,0,4,1
18443,1,0,4,1
18444,1,0,0,0
18445,1,0,4,1
18446,0,0,0,0
18447,1,0,0,0
18448,0,0,4,1
18449,0,0,0,0
18450,0,0,0,0
18451,1,-1,1,3
18452,1,0,0,0
18453,1,0,0,0
18454,1,0,4,1
18455,1,0,0,0
18456,1,0,1,3
18457,1,0,4,1
18458,1,0,0,0
18459,1,0,4,1
18460,1,-1,2,4
18461,1,-1,1,3
18462,1,0,1,3
18463,1,0,0,0
18464,1,0,4,1
18465,1,0,0,0
18466,1,0,0,0
18467,1,0,0,0
18468,1,0,4,1
18469,0,0,4,1
18470,1,0,0,0
18471,1,0,0,0
18472,1,-1,2,4
18473,1,-1,1,3
18474,1,-1,2,4
18475,1,0,0,0
18476,1,0,0,0
18477,1,0,0,0
18478,1,0,0,0
18479,1,0,4,1
18480,1,0,0,0
18481,1,0,4,1
18482,1,0,0,0
18483,1,0,4,1
18484,1,0,4,1
18485,1,0,4,1
18486,1,0,4,1
18487,0,0,0,0
18488,1,0,4,1
18489,1,0,4,1
18490,1,0,4,1
18491,1,0,4,1
18492,1,0,0,0
18493,1,-1,2,4
18494,1,0,0,0
18495,1,0,4,1
18496,1,0,0,0
18497,1,0,1,3
18498,1,-1,2,4
18499,1,0,4,1
18500,1,0,4,1
18501,1,0,0,0
18502,0,0,0,0
18503,1,0,0,0
18504,1,0,4,1
18505,0,0,0,0
18506,0,0,0,0
18507,1,0,4,1
18508,1,0,1,3
18509,1,0,4,1
18510,0,0,0,0
18511,1,0,4,1
18512,1,0,4,1
18513,1,0,0,0
18514,0,0,4,1
18515,1,0,4,1
18516,1,0,4,1
18517,1,0,0,0
18518,0,0,0,0
18519,1,-1,1,3
18520,1,0,0,0
18521,0,0,0,0
18522,1,-1,2,4
18523,1,0,1,3
18524,1,0,4,1
18525,1,0,0,0
18526,1,0,0,0
18527,0,0,0,0
18528,1,0,0,0
18529,1,0,1,3
18530,0,0,0,0
18531,1,0,4,1
18532,1,0,0,0
18533,1,0,1,3
18534,1,0,4,1
18535,0,0,0,0
18536,1,0,4,1
18537,1,3,1,3
18538,1,0,4,1
18539,1,0,0,0
18540,1,0,0,0
18541,1,0,0,0
18542,1,0,1,3
18543,1,0,0,0
18544,1,0,1,3
18545,1,0,1,3
18546,1,0,0,0
18547,1,0,4,1
18548,1,0,4,1
18549,1,0,4,1
18550,0,0,0,0
18551,1,0,0,0
18552,1,0,4,1
18553,1,0,4,1
18554,1,0,0,0
18555,1,0,0,0
18556,1,0,4,1
18557,1,0,0,0
18558,1,0,0,0
18559,1,0,4,1
18560,1,0,0,1
18561,1,0,0,0
18562,1,0,0,0
18563,1,0,4,1
18564,0,0,0,0
18565,1,-1,2,4
18566,0,0,0,0
18567,1,0,0,0
18568,0,0,0,0
18569,1,0,0,0
18570,1,0,4,1
18571,1,0,4,1
18572,1,-1,1,3
18573,1,0,4,1
18574,1,0,0,0
18575,1,0,4,1
18576,1,0,4,1
18577,0,0,0,0
18578,0,0,0,0
18579,1,0,0,0
18580,1,0,0,0
18581,1,0,1,3
18582,1,0,4,1
18583,1,0,0,0
18584,0,0,4,1
18585,1,0,0,0
18586,1,0,4,1
18587,1,0,0,0
18588,0,0,1,3
18589,1,0,0,0
18590,0,0,4,1
18591,1,-1,1,3
18592,1,0,4,1
18593,1,0,0,0
18594,1,0,4,1
18595,0,0,0,0
18596,1,0,4,1
18597,1,-1,2,4
18598,1,0,0,0
18599,1,0,4,1
18600,0,0,4,1
18601,1,0,0,0
18602,1,0,0,0
18603,1,0,4,1
18604,0,0,0,0
18605,1,0,4,1
18606,1,0,0,0
18607,1,0,4,1
18608,1,0,4,1
18609,1,-1,1,3
18610,1,0,0,0
18611,1,-1,1,3
18612,1,0,4,1
18613,0,0,0,0
18614,0,0,4,1
18615,1,0,4,1
18616,1,-1,2,4
18617,1,0,4,1
18618,1,-1,2,4
18619,1,0,4,1
18620,0,0,4,1
18621,1,0,4,1
18622,1,-1,1,3
18623,1,0,4,1
18624,1,0,4,1
18625,0,0,0,0
18626,0,0,4,1
18627,1,0,0,0
18628,1,0,4,1
18629,1,0,0,0
18630,1,0,4,1
18631,0,0,0,0
18632,0,0,0,0
18633,0,0,0,0
18634,1,0,0,0
18635,1,0,0,0
18636,1,0,1,3
18637,1,0,0,0
18638,1,0,0,0
18639,1,0,1,3
18640,1,0,4,1
18641,1,0,0,0
18642,1,0,4,1
18643,0,0,4,1
18644,1,0,4,1
18645,1,0,4,1
18646,1,0,4,1
18647,1,0,4,1
18648,1,0,1,3
18649,1,0,0,0
18650,1,-1,1,3
18651,1,-1,2,4
18652,1,0,4,1
18653,1,0,4,1
18654,0,0,4,1
18655,1,0,1,3
18656,1,0,4,1
18657,1,-1,1,3
18658,1,0,0,0
18659,1,0,4,1
18660,1,0,4,1
18661,1,0,0,0
18662,1,0,0,0
18663,1,0,4,1
18664,1,0,4,1
18665,0,0,0,0
18666,0,0,0,0
18667,0,0,0,0
18668,0,0,0,0
18669,1,-1,2,4
18670,1,0,4,1
18671,1,0,4,1
18672,1,0,0,0
18673,1,0,1,3
18674,1,0,4,1
18675,1,0,0,0
18676,1,-1,2,4
18677,1,0,0,0
18678,1,0,1,3
18679,1,-1,2,4
18680,1,0,4,1
18681,1,0,0,0
18682,1,0,0,0
18683,1,0,4,1
18684,1,0,4,1
18685,1,0,0,0
18686,0,0,4,1
18687,1,0,4,1
18688,1,0,4,1
18689,1,0,1,3
18690,0,0,4,1
18691,1,0,0,0
18692,1,0,0,0
18693,1,0,4,1
18694,1,0,0,0
18695,1,0,0,0
18696,1,0,0,0
18697,1,0,4,1
18698,1,0,1,3
18699,1,0,4,1
18700,1,0,0,0
18701,1,0,0,0
18702,1,0,4,1
18703,1,0,4,1
18704,1,0,0,0
18705,1,0,4,1
18706,1,0,0,0
18707,0,0,0,0
18708,1,0,0,0
18709,1,0,4,1
18710,0,0,4,1
18711,1,-1,2,4
18712,1,-1,2,4
18713,0,0,0,0
18714,1,0,0,0
18715,1,0,1,3
18716,0,0,1,3
18717,1,0,0,0
18718,0,0,4,1
18719,1,0,0,0
18720,0,0,4,1
18721,1,0,0,0
18722,1,0,4,1
18723,1,0,4,1
18724,1,0,1,3
18725,1,0,4,1
18726,1,0,0,0
18727,1,0,0,0
18728,1,0,0,0
18729,1,0,0,0
18730,1,0,0,0
18731,0,0,0,0
18732,1,-1,2,4
18733,1,0,1,3
18734,1,0,1,3
18735,0,0,0,0
18736,1,0,0,0
18737,1,0,0,0
18738,1,0,0,0
18739,0,0,4,1
18740,0,0,4,1
18741,1,0,4,1
18742,1,0,1,3
18743,1,0,0,0
18744,1,-1,2,4
18745,1,0,4,1
18746,0,0,0,0
18747,1,0,4,1
18748,1,0,0,0
18749,1,0,4,1
18750,1,0,0,0
18751,0,0,0,0
18752,1,0,0,0
18753,1,0,4,1
18754,1,0,4,1
18755,1,0,1,3
18756,1,0,0,0
18757,0,0,1,3
18758,1,0,4,1
18759,1,0,4,1
18760,1,0,0,0
18761,1,0,4,1
18762,0,0,1,3
18763,0,0,4,1
18764,1,0,0,0
18765,1,0,0,0
18766,1,0,4,1
18767,1,0,0,0
18768,1,0,0,0
18769,1,0,0,0
18770,1,0,1,3
18771,0,-1,3,2
18772,1,0,4,1
18773,1,0,4,1
18774,1,0,4,3
18775,1,0,4,1
18776,1,0,0,0
18777,1,0,0,0
18778,1,0,4,1
18779,1,0,4,1
18780,1,0,4,1
18781,1,0,1,3
18782,1,-1,2,4
18783,1,0,1,3
18784,0,0,4,1
18785,1,0,4,1
18786,0,0,1,3
18787,1,0,4,1
18788,1,0,0,0
18789,1,0,0,0
18790,1,-1,1,3
18791,0,-1,2,4
18792,0,0,0,0
18793,1,0,4,1
18794,1,0,0,1
18795,1,0,0,0
18796,1,0,1,3
18797,1,-1,1,3
18798,1,0,0,0
18799,1,-1,1,3
18800,1,0,4,1
18801,1,0,4,1
18802,1,0,0,0
18803,0,0,0,0
18804,1,0,0,0
18805,1,0,4,1
18806,0,0,0,0
18807,0,0,4,1
18808,1,0,0,0
18809,1,0,4,1
18810,0,0,0,0
18811,0,0,4,1
18812,0,0,4,1
18813,1,0,0,0
18814,1,0,4,1
18815,1,-1,2,4
