,GroundTruth,GroundTruth_DB,FairDEN_v1_min_pts_27_wo_cat,FairDEN_v2_min_pts_27_wo_cat
12714,1,0,1,1
12715,1,0,1,1
12716,1,0,1,1
12717,1,0,4,2
12718,1,0,0,0
12719,0,0,0,0
12720,1,0,0,0
12721,1,0,1,1
12722,1,0,1,1
12723,1,-1,3,3
12724,1,0,0,0
12725,0,0,0,0
12726,1,0,1,1
12727,1,0,1,1
12728,0,0,0,0
12729,1,0,1,1
12730,1,0,0,0
12731,0,0,0,0
12732,1,0,1,1
12733,0,0,0,0
12734,0,0,0,0
12735,1,0,0,0
12736,1,-1,2,4
12737,1,0,4,2
12738,1,0,1,1
12739,1,0,0,0
12740,1,0,1,1
12741,0,0,1,1
12742,1,0,0,0
12743,1,0,1,1
12744,0,0,1,1
12745,1,0,1,1
12746,0,0,1,1
12747,1,0,1,1
12748,1,0,1,1
12749,1,0,1,1
12750,1,0,1,1
12751,1,0,1,1
12752,0,0,1,1
12753,1,0,1,1
12754,1,-1,3,3
12755,0,0,0,0
12756,1,0,1,1
12757,1,0,4,2
12758,0,0,0,0
12759,0,0,4,2
12760,1,-1,4,2
12761,1,0,1,1
12762,0,0,0,0
12763,1,0,4,2
12764,1,-1,2,4
12765,1,0,1,1
12766,0,0,1,1
12767,1,0,1,1
12768,1,0,4,2
12769,1,0,0,0
12770,0,0,0,0
12771,0,0,1,1
12772,1,0,1,1
12773,1,0,1,1
12774,1,0,4,2
12775,0,-1,2,4
12776,0,0,4,2
12777,1,0,1,1
12778,1,0,1,1
12779,1,0,1,1
12780,0,0,1,1
12781,1,-1,4,2
12782,0,0,0,0
12783,1,0,1,1
12784,1,-1,2,4
12785,1,0,0,0
12786,1,0,1,1
12787,1,0,1,1
12788,0,0,0,0
12789,1,0,4,2
12790,1,0,0,0
12791,1,-1,2,4
12792,1,0,1,1
12793,0,-1,4,2
12794,1,0,4,2
12795,1,0,1,1
12796,1,0,1,1
12797,1,0,4,2
12798,1,0,0,0
12799,1,-1,2,4
12800,1,0,0,0
12801,1,0,0,0
12802,1,-1,2,4
12803,1,-1,4,2
12804,0,0,1,1
12805,0,0,1,1
12806,0,0,1,1
12807,1,0,0,0
12808,1,0,0,0
12809,1,0,0,0
12810,1,0,0,0
12811,1,0,0,0
12812,1,0,1,1
12813,0,0,1,1
12814,1,-1,2,4
12815,0,0,0,0
12816,0,0,0,0
12817,1,0,4,2
12818,1,0,1,1
12819,1,0,1,1
12820,0,0,0,0
12821,0,0,0,0
12822,1,-1,4,2
12823,1,0,4,2
12824,0,-1,2,4
12825,1,0,0,0
12826,1,0,1,1
12827,1,0,0,0
12828,1,0,4,2
12829,0,0,0,0
12830,0,0,0,0
12831,1,0,0,0
12832,1,0,0,0
12833,1,0,0,0
12834,1,0,0,0
12835,1,0,1,1
12836,1,0,0,0
12837,1,0,1,1
12838,1,0,0,0
12839,1,-1,4,2
12840,1,0,1,1
12841,1,0,0,0
12842,1,-1,2,4
12843,1,0,1,1
12844,0,0,0,0
12845,1,0,1,1
12846,1,0,1,1
12847,1,0,0,0
12848,0,0,1,1
12849,1,0,0,0
12850,0,0,0,0
12851,1,0,0,0
12852,1,-1,4,2
12853,1,0,0,0
12854,0,0,4,2
12855,0,0,0,0
12856,1,0,0,0
12857,0,0,4,2
12858,0,0,1,1
12859,1,0,0,0
12860,1,0,1,1
12861,1,-1,4,2
12862,1,0,0,0
12863,1,0,4,2
12864,1,0,0,0
12865,1,0,1,1
12866,1,0,1,1
12867,1,-1,2,4
12868,1,0,1,1
12869,1,0,0,0
12870,1,0,0,0
12871,1,0,1,1
12872,1,0,0,0
12873,1,0,1,1
12874,1,0,1,1
12875,1,0,0,0
12876,1,0,4,2
12877,1,0,1,1
12878,0,0,0,0
12879,0,0,0,0
12880,0,0,0,0
12881,1,0,1,1
12882,0,0,0,0
12883,1,0,1,1
12884,1,0,0,0
12885,0,0,0,0
12886,1,0,1,1
12887,0,0,1,1
12888,1,0,1,1
12889,1,0,0,0
12890,1,0,1,1
12891,1,0,1,1
12892,1,0,0,0
12893,0,0,0,0
12894,1,0,1,1
12895,0,0,1,1
12896,1,0,1,1
12897,1,0,1,1
12898,1,0,0,0
12899,1,0,0,0
12900,1,0,1,1
12901,1,-1,4,2
12902,0,0,0,0
12903,0,0,1,1
12904,1,-1,4,2
12905,1,-1,4,2
12906,0,0,0,0
12907,0,0,0,0
12908,0,0,0,0
12909,1,0,1,1
12910,1,0,1,1
12911,1,-1,2,4
12912,1,0,1,1
12913,1,0,4,2
12914,1,0,0,0
12915,1,0,0,0
12916,0,0,0,0
12917,1,0,1,1
12918,1,0,1,1
12919,1,0,0,0
12920,1,0,0,0
12921,0,0,0,1
12922,1,0,0,0
12923,1,0,1,1
12924,1,0,1,1
12925,1,0,4,2
12926,1,0,1,1
12927,1,0,4,2
12928,1,0,0,0
12929,0,0,0,0
12930,0,0,1,1
12931,1,-1,2,4
12932,1,-1,3,3
12933,1,0,4,2
12934,1,0,0,0
12935,0,0,0,0
12936,1,0,1,1
12937,0,0,0,0
12938,1,0,1,1
12939,0,0,0,0
12940,0,0,0,0
12941,0,0,0,0
12942,1,0,0,0
12943,1,-1,2,4
12944,0,0,1,1
12945,1,-1,2,4
12946,1,0,4,2
12947,1,0,1,1
12948,1,0,1,1
12949,1,0,0,0
12950,0,0,0,0
12951,1,-1,4,2
12952,1,0,0,0
12953,1,0,0,0
12954,1,0,1,1
12955,1,0,1,1
12956,1,-1,3,3
12957,1,0,1,1
12958,1,0,0,0
12959,1,0,0,0
12960,0,0,1,1
12961,1,0,0,0
12962,1,0,0,0
12963,0,0,0,0
12964,1,-1,4,2
12965,1,-1,2,4
12966,1,0,1,1
12967,0,0,0,0
12968,1,0,4,2
12969,1,0,4,2
12970,1,0,1,1
12971,1,0,0,0
12972,1,0,1,1
12973,1,-1,3,3
12974,1,0,4,2
12975,1,0,1,1
12976,1,0,1,1
12977,1,0,0,0
12978,1,0,1,1
12979,1,0,1,1
12980,1,0,1,1
12981,1,0,4,2
12982,1,0,0,0
12983,1,0,1,1
12984,0,0,1,1
12985,1,0,4,2
12986,1,0,1,1
12987,1,0,1,1
12988,1,0,0,0
12989,1,0,0,0
12990,0,-1,2,4
12991,0,-1,4,2
12992,1,0,0,0
12993,1,0,1,1
12994,1,0,1,1
12995,1,0,4,2
12996,0,0,1,1
12997,1,0,0,0
12998,1,0,1,1
12999,1,0,4,2
13000,1,0,0,0
13001,0,0,0,0
13002,1,0,1,1
13003,0,0,0,0
13004,1,-1,2,4
13005,1,0,1,1
13006,1,-1,2,4
13007,0,0,1,1
13008,1,0,1,1
13009,0,0,1,1
13010,1,0,4,2
13011,1,0,1,1
13012,1,0,4,2
13013,1,0,1,1
13014,1,0,1,1
13015,0,0,0,0
13016,1,0,0,0
13017,1,0,4,2
13018,1,0,0,0
13019,0,0,0,0
13020,1,0,1,1
13021,1,0,1,1
13022,1,-1,2,4
13023,1,0,0,0
13024,1,0,4,2
13025,1,0,4,2
13026,1,0,1,1
13027,1,-1,4,2
13028,0,0,0,0
13029,1,0,4,2
13030,1,0,4,2
13031,1,-1,4,2
13032,1,0,0,0
13033,0,0,0,0
13034,1,0,0,0
13035,1,0,1,1
13036,1,0,1,1
13037,1,0,0,0
13038,1,-1,2,4
13039,1,-1,2,2
13040,0,0,0,0
13041,0,-1,2,4
13042,1,-1,3,3
13043,1,0,4,2
13044,0,0,1,1
13045,1,0,1,1
13046,1,0,1,1
13047,1,0,1,1
13048,1,0,1,1
13049,0,0,0,0
13050,1,0,1,1
13051,0,0,0,0
13052,0,0,0,0
13053,1,0,1,1
13054,1,-1,3,3
13055,1,0,1,1
13056,1,0,1,1
13057,1,-1,2,4
13058,1,0,0,0
13059,1,0,1,1
13060,1,-1,2,2
13061,1,0,1,1
13062,1,0,0,0
13063,1,0,1,1
13064,1,0,0,0
13065,0,0,0,0
13066,1,0,0,0
13067,1,0,0,0
13068,1,-1,4,2
13069,1,0,1,1
13070,1,0,1,1
13071,1,0,0,0
13072,1,0,0,0
13073,1,0,4,2
13074,0,0,0,0
13075,1,0,0,0
13076,1,0,0,0
13077,1,0,0,0
13078,1,0,0,0
13079,1,0,0,0
13080,1,0,0,0
13081,1,0,1,1
13082,1,0,4,2
13083,1,0,0,0
13084,1,0,4,2
13085,1,0,1,1
13086,0,0,0,0
13087,0,0,0,0
13088,0,0,0,0
13089,1,0,1,0
13090,0,0,0,0
13091,0,0,0,0
13092,1,0,0,0
13093,1,0,0,0
13094,0,0,0,0
13095,0,0,0,0
13096,1,0,4,2
13097,1,0,1,1
13098,1,0,1,1
13099,1,0,0,0
13100,1,0,1,1
13101,1,-1,4,2
13102,1,0,1,1
13103,1,0,0,0
13104,1,0,4,2
13105,1,-1,4,2
13106,1,0,0,0
13107,1,0,1,1
13108,1,-1,4,2
13109,0,0,0,0
13110,1,0,0,0
13111,1,0,1,1
13112,1,0,1,1
13113,1,0,0,0
13114,0,0,4,2
13115,0,0,1,1
13116,1,0,0,0
13117,1,0,1,1
13118,0,0,0,0
13119,1,0,1,1
13120,1,0,0,0
13121,1,0,4,2
13122,0,0,4,2
13123,1,0,1,1
13124,1,-1,4,2
13125,1,0,0,0
13126,1,0,1,1
13127,1,-1,4,2
13128,1,0,0,0
13129,1,0,0,0
13130,0,0,0,0
13131,1,0,0,0
13132,1,0,0,0
13133,1,0,1,1
13134,1,-1,3,4
13135,0,0,0,0
13136,1,0,0,0
13137,0,0,0,0
13138,1,0,1,1
13139,1,0,1,1
13140,1,0,1,1
13141,1,0,1,1
13142,1,0,0,0
13143,0,0,1,1
13144,1,-1,2,4
13145,1,0,1,1
13146,1,0,0,0
13147,0,0,0,0
13148,1,0,0,0
13149,1,0,1,1
13150,1,-1,4,2
13151,1,0,0,0
13152,1,0,1,1
13153,1,0,0,0
13154,1,-1,2,4
13155,1,0,0,0
13156,0,0,1,1
13157,1,0,1,1
13158,1,0,1,1
13159,1,0,1,1
13160,1,0,4,2
13161,0,0,0,0
13162,1,0,1,1
13163,1,0,1,1
13164,1,-1,4,2
13165,1,0,1,1
13166,1,0,4,1
13167,1,0,1,1
13168,1,0,1,1
13169,0,0,0,0
13170,1,0,0,0
13171,0,0,0,0
13172,1,-1,2,4
13173,1,-1,3,3
13174,1,0,0,0
13175,1,0,1,1
13176,1,0,0,0
13177,1,-1,4,2
13178,0,0,1,1
13179,0,0,0,0
13180,1,0,0,0
13181,1,0,4,2
13182,0,0,0,0
13183,1,0,0,0
13184,0,-1,2,4
13185,0,0,4,2
13186,0,0,0,0
13187,0,0,0,0
13188,1,0,0,0
13189,1,0,0,0
13190,1,0,0,0
13191,0,-1,2,4
13192,1,0,0,0
13193,1,0,1,1
13194,1,0,1,1
13195,1,0,4,2
13196,0,-1,4,2
13197,1,0,0,0
13198,1,0,0,0
13199,1,0,4,2
13200,0,0,0,0
13201,1,0,0,0
13202,0,0,4,2
13203,1,0,0,0
13204,0,0,1,1
13205,1,0,1,1
13206,1,0,1,1
13207,1,0,1,1
13208,1,0,0,0
13209,1,0,1,1
13210,1,0,1,1
13211,1,0,1,1
13212,1,0,4,2
13213,1,0,0,0
13214,1,0,4,2
13215,1,0,1,1
13216,1,0,1,1
13217,1,0,4,2
13218,1,-1,2,4
13219,1,0,1,1
13220,1,0,0,0
13221,1,0,1,1
13222,1,0,4,2
13223,1,0,0,0
13224,0,0,1,1
13225,0,0,0,0
13226,1,0,4,2
13227,1,0,4,2
13228,1,0,0,0
13229,1,-1,4,2
13230,1,0,0,0
13231,1,0,1,1
13232,1,0,0,0
13233,1,-1,4,2
13234,1,0,1,1
13235,0,-1,2,4
13236,1,0,4,2
13237,1,0,0,0
13238,1,0,1,1
13239,1,0,1,1
13240,1,0,1,1
13241,1,0,1,1
13242,0,0,4,2
13243,1,0,1,1
13244,1,-1,2,4
13245,0,0,0,0
13246,1,0,1,1
13247,1,0,0,0
13248,1,0,1,1
13249,1,0,4,2
13250,1,0,1,1
13251,1,0,1,1
13252,1,0,1,1
13253,1,-1,2,4
13254,0,0,0,0
13255,0,0,0,0
13256,0,-1,2,4
13257,1,-1,2,4
13258,1,0,0,0
13259,0,0,1,1
13260,0,0,0,0
13261,0,0,0,0
13262,1,0,1,1
13263,1,-1,4,2
13264,1,0,0,0
13265,1,0,4,2
13266,1,-1,4,2
13267,0,0,0,0
13268,0,0,1,1
13269,1,0,1,1
13270,1,-1,2,4
13271,1,-1,2,4
13272,0,0,0,0
13273,1,0,4,2
13274,0,0,0,0
13275,1,0,4,2
13276,1,0,1,1
13277,0,0,1,1
13278,0,0,1,1
13279,1,0,1,1
13280,1,0,0,0
13281,1,0,1,1
13282,1,0,0,0
13283,1,0,1,1
13284,1,0,4,2
13285,0,0,0,0
13286,1,0,1,1
13287,0,0,1,1
13288,1,0,0,0
13289,1,0,1,1
13290,1,0,4,2
13291,1,-1,2,4
13292,1,-1,2,4
13293,1,0,0,0
13294,1,0,4,2
13295,0,0,0,0
13296,1,0,0,0
13297,1,-1,2,4
13298,1,0,0,0
13299,0,0,4,2
13300,1,-1,3,3
13301,1,0,0,0
13302,1,-1,2,4
13303,1,0,0,0
13304,1,0,1,1
13305,1,0,0,0
13306,1,0,1,1
13307,0,0,0,0
13308,1,0,0,0
13309,1,0,0,0
13310,1,0,1,1
13311,1,0,1,1
13312,1,0,4,2
13313,0,0,4,2
13314,1,-1,2,4
13315,1,0,0,0
13316,1,0,0,0
13317,1,0,0,0
13318,1,0,1,1
13319,0,0,0,0
13320,1,0,4,2
13321,1,0,0,0
13322,1,0,1,1
13323,0,0,1,1
13324,1,0,0,0
13325,0,0,0,0
13326,1,0,0,0
13327,1,0,1,1
13328,1,0,1,1
13329,1,0,0,0
13330,1,0,0,0
13331,1,0,4,2
13332,0,-1,3,3
13333,0,0,0,0
13334,0,0,4,2
13335,1,0,1,1
13336,1,0,0,0
13337,1,0,0,0
13338,1,0,0,0
13339,1,0,0,0
13340,1,0,1,1
13341,1,0,0,0
13342,1,0,0,0
13343,0,0,0,0
13344,1,0,0,0
13345,1,-1,4,2
13346,1,0,4,2
13347,1,0,0,0
13348,1,0,1,1
13349,1,0,1,1
13350,1,0,4,2
13351,1,-1,2,4
13352,0,0,0,0
13353,0,0,1,1
13354,1,-1,2,4
13355,0,0,0,0
13356,1,0,1,1
13357,1,0,0,0
13358,0,0,0,0
13359,0,0,0,0
13360,1,0,1,1
13361,1,0,4,2
13362,1,0,1,1
13363,1,0,0,0
13364,1,0,1,1
13365,0,-1,2,4
13366,1,0,0,0
13367,0,0,1,1
13368,0,0,4,2
13369,1,0,0,0
13370,0,0,1,1
13371,1,0,0,0
13372,1,0,4,2
13373,1,0,4,2
13374,1,0,1,1
13375,1,0,1,1
13376,1,-1,2,4
13377,1,0,1,1
13378,1,0,0,0
13379,1,0,1,1
13380,1,0,1,1
13381,0,0,1,1
13382,1,0,0,0
13383,1,0,0,0
13384,1,0,0,0
13385,1,0,0,0
13386,0,0,1,1
13387,1,0,1,1
13388,1,0,0,0
13389,1,0,0,0
13390,1,0,0,0
13391,1,0,1,1
13392,1,0,1,1
13393,1,0,4,2
13394,0,-1,2,4
13395,1,0,0,0
13396,0,0,0,0
13397,1,0,1,1
13398,1,0,4,2
13399,1,-1,4,2
13400,1,0,1,1
13401,1,0,1,1
13402,1,0,1,1
13403,0,0,1,1
13404,1,0,1,1
13405,1,0,0,0
13406,1,0,0,0
13407,0,0,1,1
13408,1,-1,2,4
13409,1,-1,4,2
13410,0,0,1,1
13411,1,0,0,0
13412,0,0,0,0
13413,0,0,0,0
13414,1,0,1,1
13415,0,0,0,0
13416,0,-1,4,2
13417,1,-1,4,2
13418,0,0,0,0
13419,1,0,1,1
13420,1,0,1,1
13421,1,0,1,1
13422,1,0,1,1
13423,1,0,4,2
13424,1,0,0,0
13425,0,0,0,0
13426,1,-1,2,4
13427,1,0,1,1
13428,1,0,4,2
13429,1,0,0,0
13430,0,0,0,0
13431,1,0,1,1
13432,0,0,0,0
13433,0,0,0,0
13434,1,0,1,1
13435,1,0,1,1
13436,1,0,0,0
13437,1,0,4,2
13438,1,0,0,0
13439,1,0,0,0
13440,1,0,4,2
13441,1,0,1,1
13442,1,0,0,0
13443,1,0,0,0
13444,1,0,4,2
13445,1,0,1,1
13446,1,0,1,1
13447,1,-1,4,2
13448,1,0,0,0
13449,1,0,0,0
13450,1,0,1,1
13451,0,0,0,0
13452,1,0,0,0
13453,1,0,1,1
13454,1,0,4,2
13455,1,0,1,1
13456,1,0,1,1
13457,0,0,0,0
13458,0,-1,2,4
13459,0,0,0,0
13460,1,0,4,2
13461,1,0,4,2
13462,1,-1,2,4
13463,1,0,1,1
13464,1,0,1,1
13465,1,0,1,1
13466,1,0,0,0
13467,0,-1,2,4
13468,1,0,1,1
13469,1,0,1,1
13470,1,0,1,1
13471,1,0,0,0
13472,1,0,0,0
13473,0,0,0,0
13474,1,0,0,0
13475,1,0,1,1
13476,1,0,1,1
13477,0,0,0,0
13478,1,0,4,2
13479,1,0,4,2
13480,1,0,0,0
13481,1,0,0,0
13482,1,0,1,1
13483,1,0,4,2
13484,1,0,1,1
13485,1,0,0,0
13486,1,0,1,1
13487,1,0,1,1
13488,0,0,1,1
13489,0,0,0,0
13490,0,0,0,0
13491,1,0,1,1
13492,1,0,4,2
13493,0,0,0,0
13494,0,0,0,0
13495,1,0,0,0
13496,1,0,1,1
13497,1,0,4,2
13498,1,0,1,1
13499,1,0,1,1
13500,0,0,0,0
13501,1,-1,4,2
13502,1,-1,2,4
13503,1,0,0,0
13504,1,0,0,0
13505,1,-1,4,2
13506,1,0,0,0
13507,1,0,1,1
13508,0,0,0,0
13509,1,0,1,1
13510,1,-1,2,4
13511,1,0,1,1
13512,1,-1,3,3
13513,1,0,1,1
13514,1,0,4,2
13515,1,0,0,0
13516,0,0,0,0
13517,1,0,0,0
13518,1,0,1,1
13519,1,0,1,1
13520,1,0,1,1
13521,1,0,1,1
13522,1,0,0,0
13523,1,0,1,1
13524,1,0,0,0
13525,0,0,0,0
13526,0,0,0,0
13527,1,0,4,2
13528,1,0,0,0
13529,1,0,1,1
13530,1,0,0,0
13531,0,0,0,0
13532,1,0,1,0
13533,1,0,1,1
13534,1,-1,2,4
13535,1,-1,3,3
13536,1,0,0,0
13537,1,-1,3,3
13538,1,0,4,2
13539,1,0,1,1
13540,1,0,1,1
13541,0,0,1,1
13542,1,0,0,0
13543,1,0,1,1
13544,1,0,0,0
13545,1,0,4,2
13546,1,0,4,2
13547,1,0,0,0
13548,1,0,0,0
13549,1,-1,4,2
13550,1,0,1,1
13551,1,0,1,1
13552,1,0,0,0
13553,1,0,1,1
13554,1,0,0,0
13555,1,0,4,2
13556,1,-1,4,2
13557,1,0,0,0
13558,1,0,0,0
13559,1,-1,2,4
13560,1,-1,4,2
13561,1,0,1,1
13562,1,0,1,1
13563,0,0,0,0
13564,0,0,0,0
13565,0,0,0,0
13566,1,0,0,0
13567,1,0,0,0
13568,1,0,4,2
13569,0,0,0,0
13570,1,0,0,0
13571,1,0,0,0
13572,0,0,1,1
13573,1,0,0,0
13574,1,0,1,1
13575,1,0,0,0
13576,1,0,1,1
13577,1,0,4,2
13578,1,0,4,2
13579,1,0,0,0
13580,1,0,1,1
13581,1,0,1,1
13582,0,0,1,1
13583,1,0,0,0
13584,1,-1,3,3
13585,1,0,1,1
13586,1,0,0,0
13587,0,0,0,0
13588,1,0,0,0
13589,1,0,1,1
13590,1,0,0,0
13591,0,0,0,0
13592,1,0,0,0
13593,0,0,1,1
13594,1,0,4,2
13595,0,0,0,0
13596,0,0,1,1
13597,1,0,0,0
13598,1,0,0,0
13599,1,0,1,1
13600,1,0,4,2
13601,1,0,1,1
13602,1,0,4,2
13603,1,0,1,1
13604,1,-1,2,4
13605,0,0,0,0
13606,1,0,1,1
13607,1,0,1,1
13608,1,0,0,0
13609,0,0,0,0
13610,1,0,1,1
13611,1,0,0,0
13612,1,0,1,1
13613,1,0,4,2
13614,1,0,1,1
13615,0,0,0,0
13616,1,0,1,1
13617,1,0,0,0
13618,1,0,0,0
13619,1,0,1,1
13620,1,-1,3,3
13621,1,0,0,0
13622,0,-1,2,4
13623,0,0,1,1
13624,1,0,0,0
13625,1,0,1,1
13626,1,-1,2,4
13627,0,0,0,0
13628,1,0,0,0
13629,0,0,0,0
13630,1,0,4,2
13631,0,0,0,0
13632,1,0,4,2
13633,0,-1,2,4
13634,0,0,0,0
13635,1,0,0,0
13636,0,0,1,1
13637,1,0,4,2
13638,1,0,1,1
13639,1,0,1,1
13640,1,0,0,0
13641,1,0,1,1
13642,1,0,0,0
13643,1,0,0,0
13644,1,0,1,1
13645,1,-1,2,4
13646,1,0,4,2
13647,0,0,1,1
13648,1,0,0,0
13649,1,0,0,0
13650,1,0,0,0
13651,1,0,1,1
13652,1,0,0,0
13653,0,0,0,0
13654,0,0,0,0
13655,1,-1,4,2
13656,1,0,1,1
13657,0,0,1,1
13658,1,0,0,0
13659,1,0,1,1
13660,1,0,0,0
13661,1,0,0,0
13662,1,0,0,0
13663,1,0,1,1
13664,1,0,1,1
13665,1,0,0,0
13666,1,0,1,1
13667,1,0,0,0
13668,1,0,1,1
13669,1,-1,4,2
13670,0,0,0,0
13671,1,0,0,0
13672,1,0,1,1
13673,0,0,1,1
13674,1,0,1,1
13675,0,0,4,2
13676,1,0,0,0
13677,1,0,4,2
13678,1,0,1,1
13679,1,0,4,2
13680,0,0,1,1
13681,1,0,1,1
13682,1,0,1,1
13683,1,0,0,0
13684,1,0,1,1
13685,1,0,1,1
13686,1,1,4,2
13687,1,0,0,0
13688,1,0,0,0
13689,0,0,1,1
13690,0,0,4,2
13691,0,0,0,0
13692,1,0,4,2
13693,0,0,4,2
13694,1,0,0,0
13695,1,0,0,0
13696,1,0,0,0
13697,1,0,0,0
13698,1,0,0,0
13699,1,0,0,0
13700,1,0,4,2
13701,1,-1,2,4
13702,0,0,0,0
13703,1,0,4,2
13704,1,0,1,1
13705,0,0,0,0
13706,1,-1,4,2
13707,0,0,0,0
13708,1,0,0,0
13709,1,0,1,1
13710,1,0,0,0
13711,1,0,1,1
13712,0,0,4,2
13713,1,0,0,0
13714,1,-1,3,3
13715,0,0,0,0
13716,1,0,1,1
13717,1,0,0,0
13718,1,0,4,2
13719,1,0,0,0
13720,1,0,0,0
13721,1,0,1,1
13722,1,0,1,1
13723,1,0,1,1
13724,1,-1,2,4
13725,1,0,1,1
13726,0,0,0,0
13727,1,0,0,0
13728,1,0,0,0
13729,0,0,0,0
13730,1,0,1,1
13731,0,0,4,2
13732,0,0,0,0
13733,1,0,0,0
13734,0,-1,2,4
13735,0,0,0,0
13736,1,0,0,0
13737,1,0,4,2
13738,1,-1,2,4
13739,1,0,1,1
13740,1,0,0,0
13741,1,0,1,1
13742,1,0,1,1
13743,0,0,0,0
13744,1,0,1,1
13745,1,0,1,1
13746,0,0,0,0
13747,0,3,4,2
13748,1,0,1,1
13749,1,0,1,1
13750,1,0,4,2
13751,1,0,0,0
13752,1,0,1,1
13753,0,0,1,1
13754,1,0,0,0
13755,0,0,0,0
13756,1,0,1,1
13757,1,0,4,2
13758,1,0,0,0
13759,1,0,1,1
13760,1,0,1,1
13761,0,0,1,1
13762,1,-1,2,4
13763,1,0,0,0
13764,1,-1,4,2
13765,1,0,1,1
13766,1,-1,3,3
13767,0,0,4,2
13768,1,0,4,2
13769,1,0,1,1
13770,1,0,0,0
13771,1,0,4,2
13772,1,0,1,1
13773,0,0,0,0
13774,1,-1,2,4
13775,1,0,4,2
13776,0,0,0,0
13777,1,0,0,0
13778,1,0,0,0
13779,1,0,4,2
13780,1,-1,2,4
13781,1,0,0,0
13782,1,0,0,0
13783,1,0,0,0
13784,1,0,4,2
13785,1,0,0,0
13786,1,0,4,2
13787,1,-1,2,4
13788,1,0,1,1
13789,1,0,0,0
13790,1,0,0,0
13791,1,0,1,1
13792,0,0,1,1
13793,1,0,0,0
13794,0,0,0,0
13795,1,0,1,1
13796,1,0,0,0
13797,1,0,4,2
13798,0,0,0,0
13799,1,0,0,0
13800,1,0,1,1
13801,0,0,1,1
13802,1,0,0,0
13803,1,-1,2,4
13804,1,0,0,0
13805,1,-1,2,4
13806,0,0,0,0
13807,1,0,0,0
13808,1,0,1,1
13809,1,0,1,1
13810,1,0,1,1
13811,1,-1,2,4
13812,0,0,0,0
13813,1,-1,3,3
13814,1,0,0,0
13815,1,0,1,1
13816,0,0,0,0
13817,1,0,1,1
13818,0,0,4,2
13819,1,0,4,2
13820,1,0,4,2
13821,1,0,1,1
13822,0,0,0,0
13823,1,0,1,1
13824,1,0,0,0
13825,1,0,0,0
13826,1,0,1,1
13827,1,0,1,1
13828,1,0,1,1
13829,0,0,1,1
13830,1,0,0,0
13831,1,0,0,0
13832,1,0,1,1
13833,1,-1,4,2
13834,1,0,1,1
13835,1,0,0,0
13836,1,-1,3,3
13837,1,0,1,1
13838,1,0,0,0
13839,1,-1,4,2
13840,1,0,0,0
13841,0,0,4,2
13842,0,0,0,0
13843,1,0,1,1
13844,0,0,0,0
13845,1,0,0,0
13846,1,0,1,1
13847,0,0,1,1
13848,1,2,4,2
13849,1,0,0,0
13850,1,0,0,1
13851,1,0,4,2
13852,1,0,1,1
13853,1,0,0,0
13854,1,-1,2,4
13855,1,0,4,2
13856,1,0,0,0
13857,0,0,0,0
13858,1,0,4,2
13859,1,0,0,0
13860,1,0,0,0
13861,1,0,0,0
13862,1,0,4,2
13863,0,0,1,1
13864,1,0,1,1
13865,1,0,1,1
13866,1,0,1,1
13867,0,0,0,0
13868,1,0,0,0
13869,1,-1,3,3
13870,0,-1,4,2
13871,1,0,1,1
13872,1,0,0,0
13873,1,0,1,1
13874,1,0,1,1
13875,0,0,0,0
13876,1,0,1,1
13877,1,0,0,0
13878,1,0,1,1
13879,1,0,0,0
13880,0,0,0,0
13881,1,0,0,0
13882,1,0,4,2
13883,1,0,0,0
13884,0,0,1,1
13885,1,0,1,1
13886,0,0,1,1
13887,1,0,1,1
13888,1,0,1,1
13889,1,0,1,1
13890,1,-1,2,4
13891,1,0,0,0
13892,0,0,1,1
13893,1,-1,2,4
13894,0,0,1,1
13895,1,0,0,0
13896,1,0,1,1
13897,1,0,1,1
13898,1,0,0,0
13899,0,0,0,0
13900,1,-1,2,4
13901,1,0,0,0
13902,1,0,0,0
13903,1,0,1,1
13904,1,0,0,0
13905,1,0,1,1
13906,1,0,4,2
13907,1,-1,2,4
13908,1,0,1,1
13909,1,0,0,0
13910,1,-1,4,2
13911,0,0,0,0
13912,0,0,1,1
13913,0,0,1,1
13914,1,0,1,1
13915,1,0,1,1
13916,1,0,1,1
13917,1,0,4,2
13918,1,0,0,0
13919,1,0,4,2
13920,0,2,4,2
13921,0,0,1,1
13922,1,0,1,1
13923,0,0,1,1
13924,1,0,4,2
13925,1,-1,2,4
13926,1,0,1,1
13927,1,-1,4,2
13928,1,0,1,1
13929,1,0,0,0
13930,0,0,1,1
13931,1,0,0,0
13932,0,-1,2,4
13933,0,0,1,1
13934,1,0,4,2
13935,1,0,0,0
13936,1,0,0,0
13937,1,0,1,1
13938,1,0,1,1
13939,1,0,4,2
13940,1,0,0,0
13941,1,0,0,0
13942,1,-1,2,4
13943,1,-1,2,4
13944,1,0,0,0
13945,0,0,1,0
13946,1,0,1,1
13947,0,0,0,0
13948,1,0,1,1
13949,1,0,1,1
13950,1,0,1,1
13951,1,0,4,2
13952,1,0,0,1
13953,1,-1,4,2
13954,1,0,4,2
13955,1,0,1,1
13956,1,0,0,0
13957,1,0,1,1
13958,1,0,1,1
13959,1,0,1,1
13960,1,-1,4,2
13961,0,0,0,0
13962,1,0,0,0
13963,0,0,0,0
13964,1,0,4,2
13965,1,0,1,1
13966,1,0,1,1
